Date,Room_Temp,Air_Quality,Humidity,Light_Intensity,Sound_Level
2025-04-08,22.67,4.38,47.9,267.0,45.0
2025-04-09,23.99,6.08,50.0,339.0,29.0
2025-04-10,24.98,5.88,53.2,328.0,49.0
2025-04-11,23.31,4.23,46.2,291.0,49.0
2025-04-12,24.07,4.93,52.1,271.0,32.0
2025-04-13,23.07,4.66,48.4,273.0,22.0
2025-04-14,24.17,6.55,46.4,323.0,4.0
2025-04-15,22.55,4.15,49.2,290.0,33.0
2025-04-16,23.44,6.06,49.7,301.0,59.0
2025-04-17,23.75,5.72,54.2,336.0,66.0
2025-04-18,24.04,3.54,47.1,280.0,37.0
2025-04-19,22.74,3.85,52.4,291.0,39.0
2025-04-20,24.04,4.92,52.8,348.0,64.0
2025-04-21,23.03,4.03,54.9,290.0,21.0
2025-04-22,23.16,3.15,52.0,268.0,26.0
2025-04-23,23.47,6.98,52.1,348.0,27.0
2025-04-24,23.94,3.98,52.3,315.0,38.0
2025-04-25,24.63,5.3,51.9,301.0,44.0
2025-04-26,22.9,6.81,54.4,319.0,54.0
2025-04-27,23.19,4.14,46.3,293.0,56.0
2025-04-28,23.61,5.01,53.8,341.0,30.0
2025-04-29,24.47,5.02,52.4,289.0,42.0
2025-04-30,21.31,3.33,50.2,344.0,42.0
2025-05-01,22.93,3.08,53.1,289.0,63.0
2025-05-02,22.44,6.84,46.2,336.0,43.0
2025-05-03,23.06,4.55,53.2,276.0,40.0
2025-05-04,23.65,5.92,51.8,274.0,28.0
2025-05-05,24.08,6.03,53.7,334.0,57.0
2025-05-06,21.78,3.78,48.1,266.0,59.0
2025-05-07,21.76,3.39,47.4,269.0,39.0
2025-05-08,22.53,5.08,55.0,341.0,28.0
2025-05-09,22.63,6.38,48.9,329.0,59.0
2025-05-10,22.86,6.69,46.1,289.0,65.0
2025-05-11,23.27,4.42,54.5,269.0,46.0
2025-05-12,23.31,4.07,45.5,343.0,50.0
2025-05-13,23.64,6.61,47.9,260.0,48.0
2025-05-14,23.02,6.55,51.3,348.0,65.0
2025-05-15,23.25,6.54,48.1,299.0,16.0
2025-05-16,22.8,6.31,52.4,330.0,34.0
2025-05-17,22.69,6.06,51.0,347.0,22.0
2025-05-18,22.18,3.58,47.7,265.0,35.0
2025-05-19,21.88,4.03,51.3,339.0,5.0
2025-05-20,21.31,5.07,46.2,310.0,20.0
2025-05-21,21.34,4.65,49.7,337.0,19.0
2025-05-22,21.35,3.15,48.2,289.0,40.0
2025-05-23,21.96,4.3,51.3,321.0,18.0
2025-05-24,21.49,3.28,48.9,262.0,43.0
2025-05-25,21.53,3.77,46.6,296.0,53.0
2025-05-26,21.14,3.27,46.6,300.0,82.0
2025-05-27,21.08,3.25,51.8,250.0,35.0
2025-05-28,21.69,5.21,52.3,303.0,13.0
2025-05-29,21.45,4.83,48.1,308.0,53.0
2025-05-30,21.51,3.62,50.6,302.0,48.0
2025-05-31,21.18,6.45,45.5,261.0,48.0
2025-06-01,20.96,4.88,50.7,313.0,53.0
2025-06-02,20.68,3.1,49.9,252.0,29.0
2025-06-03,20.45,6.92,47.0,267.0,61.0
2025-06-04,20.2,6.58,52.2,295.0,37.0
2025-06-05,20.11,6.24,49.7,290.0,75.0
2025-06-06,20.27,3.23,47.2,274.0,50.0
2025-06-07,19.68,6.96,50.1,328.0,23.0
2025-06-08,19.59,3.57,45.7,333.0,40.0
2025-06-09,18.8,4.12,54.4,305.0,65.0
2025-06-10,20.58,4.38,50.4,308.0,21.0
2025-06-11,20.51,6.88,45.7,253.0,46.0
2025-06-12,19.65,4.67,49.5,283.0,54.0
2025-06-13,20.08,5.22,53.6,273.0,37.0
2025-06-14,19.79,3.92,52.4,250.0,53.0
2025-06-15,19.52,3.66,50.3,249.0,53.0
2025-06-16,19.03,3.34,50.9,269.0,64.0
2025-06-17,18.97,3.81,52.1,249.0,37.0
2025-06-18,20.73,4.3,47.2,314.0,30.0
2025-06-19,19.9,5.39,53.8,262.0,55.0
2025-06-20,19.22,5.02,50.1,268.0,48.0
2025-06-21,19.25,4.6,49.5,278.0,64.0
2025-06-22,19.04,6.65,52.7,328.0,-2.0
2025-06-23,18.74,6.15,53.8,272.0,41.0
2025-06-24,19.97,5.13,46.6,270.0,55.0
2025-06-25,19.48,6.48,54.7,288.0,36.0
2025-06-26,19.26,5.72,47.7,279.0,38.0
2025-06-27,18.63,3.88,48.3,345.0,48.0
2025-06-28,19.73,6.04,50.2,303.0,51.0
2025-06-29,20.08,5.62,47.4,307.0,48.0
2025-06-30,19.68,5.41,50.8,304.0,28.0
2025-07-01,19.45,6.54,50.3,339.0,34.0
2025-07-02,18.37,5.82,49.2,272.0,59.0
2025-07-03,19.56,6.56,51.2,327.0,43.0
2025-07-04,18.8,6.2,47.0,316.0,30.0
2025-07-05,20.02,6.41,48.1,333.0,55.0
2025-07-06,19.31,4.01,51.2,276.0,32.0
2025-07-07,18.87,5.45,53.3,319.0,54.0
2025-07-08,19.39,3.41,52.4,312.0,58.0
2025-07-09,18.27,3.31,51.4,306.0,68.0
2025-07-10,19.3,6.63,53.7,266.0,53.0
2025-07-11,19.32,6.43,49.2,273.0,40.0
2025-07-12,18.86,5.18,48.2,326.0,36.0
2025-07-13,20.19,3.47,46.3,321.0,42.0
2025-07-14,18.93,6.11,46.4,273.0,36.0
2025-07-15,20.38,3.25,46.3,259.0,29.0
2025-07-16,19.03,6.64,46.2,252.0,59.0
2025-07-17,17.96,3.06,50.9,268.0,41.0
2025-07-18,18.97,3.43,50.2,281.0,7.0
2025-07-19,20.26,4.27,54.8,310.0,61.0
2025-07-20,19.44,6.17,53.9,275.0,35.0
2025-07-21,18.16,3.02,46.3,317.0,62.0
2025-07-22,19.02,5.76,54.0,300.0,32.0
2025-07-23,17.98,4.53,51.5,323.0,36.0
2025-07-24,19.26,4.23,53.8,315.0,31.0
2025-07-25,17.39,4.8,52.5,301.0,53.0
2025-07-26,19.76,6.63,54.5,275.0,31.0
2025-07-27,19.24,6.31,45.2,319.0,44.0
2025-07-28,18.78,4.75,51.5,274.0,27.0
2025-07-29,19.7,4.26,51.5,313.0,46.0
2025-07-30,18.94,4.1,47.3,302.0,45.0
2025-07-31,19.66,3.69,46.6,269.0,30.0
2025-08-01,18.14,4.81,47.5,318.0,27.0
2025-08-02,18.98,3.32,45.9,347.0,50.0
2025-08-03,19.88,6.3,49.8,267.0,36.0
2025-08-04,18.6,4.83,50.2,332.0,53.0
2025-08-05,19.89,5.63,45.0,310.0,42.0
2025-08-06,18.61,4.09,53.3,257.0,44.0
2025-08-07,19.63,3.86,48.2,258.0,28.0
2025-08-08,18.51,6.49,51.2,336.0,56.0
2025-08-09,19.63,5.64,48.9,324.0,55.0
2025-08-10,17.86,6.34,49.9,252.0,23.0
2025-08-11,18.96,3.39,53.7,266.0,34.0
2025-08-12,19.91,5.35,50.6,339.0,53.0
2025-08-13,18.82,6.74,49.0,266.0,46.0
2025-08-14,19.9,6.78,54.4,275.0,36.0
2025-08-15,18.82,6.49,53.4,253.0,47.0
2025-08-16,20.43,4.56,54.1,341.0,66.0
2025-08-17,19.23,6.71,49.5,255.0,38.0
2025-08-18,18.15,5.88,50.7,256.0,38.0
2025-08-19,18.99,5.19,52.0,290.0,26.0
2025-08-20,19.59,6.52,53.4,253.0,45.0
2025-08-21,18.65,4.88,54.3,269.0,41.0
2025-08-22,19.52,5.17,48.0,296.0,39.0
2025-08-23,18.93,4.89,51.6,339.0,28.0
2025-08-24,20.77,5.65,49.9,298.0,30.0
2025-08-25,19.36,6.52,51.4,271.0,34.0
2025-08-26,18.52,4.58,47.6,319.0,42.0
2025-08-27,19.41,4.78,48.5,254.0,48.0
2025-08-28,18.28,5.72,48.8,310.0,57.0
2025-08-29,18.96,6.77,50.6,310.0,26.0
2025-08-30,19.6,6.03,50.9,256.0,50.0
2025-08-31,18.47,5.93,53.4,317.0,72.0
2025-09-01,19.5,6.24,50.3,297.0,34.0
2025-09-02,18.52,3.05,53.6,312.0,18.0
2025-09-03,19.07,4.86,48.7,326.0,58.0
2025-09-04,18.6,3.68,46.3,282.0,19.0
2025-09-05,20.21,5.95,53.2,299.0,22.0
2025-09-06,19.16,3.02,53.1,279.0,52.0
2025-09-07,18.8,4.85,48.7,305.0,58.0
2025-09-08,19.88,3.25,50.6,314.0,49.0
2025-09-09,18.6,5.18,53.4,317.0,24.0
2025-09-10,19.64,3.21,51.4,295.0,32.0
2025-09-11,18.29,6.96,51.8,287.0,33.0
2025-09-12,20.35,4.42,51.9,295.0,-1.0
2025-09-13,19.6,3.25,48.7,314.0,60.0
2025-09-14,18.17,5.3,51.5,286.0,39.0
2025-09-15,19.83,6.4,49.3,345.0,-5.0
2025-09-16,18.37,4.04,46.3,255.0,77.0
2025-09-17,19.91,4.72,45.5,255.0,47.0
2025-09-18,19.19,6.77,48.3,327.0,43.0
2025-09-19,18.47,5.03,54.1,283.0,29.0
2025-09-20,19.39,6.43,50.6,273.0,62.0
2025-09-21,18.16,5.8,54.7,323.0,16.0
2025-09-22,19.46,4.75,46.0,340.0,39.0
2025-09-23,18.03,5.05,47.0,337.0,36.0
2025-09-24,19.28,5.96,45.5,253.0,32.0
2025-09-25,18.81,4.9,54.6,348.0,46.0
2025-09-26,20.43,4.43,51.6,340.0,29.0
2025-09-27,19.32,3.96,49.7,334.0,23.0
2025-09-28,19.15,3.51,53.8,336.0,47.0
2025-09-29,18.42,5.33,51.5,275.0,16.0
2025-09-30,20.43,4.38,54.9,298.0,42.0
2025-10-01,19.52,6.99,54.0,339.0,23.0
2025-10-02,19.06,3.57,46.3,328.0,34.0
2025-10-03,18.85,6.78,49.4,307.0,29.0
2025-10-04,20.99,4.91,55.0,272.0,14.0
2025-10-05,19.91,3.79,45.3,257.0,30.0
2025-10-06,19.56,6.0,50.4,281.0,45.0
2025-10-07,19.17,3.28,52.5,253.0,23.0
2025-10-08,19.2,6.61,53.1,313.0,37.0
2025-10-09,18.77,6.95,53.5,302.0,11.0
2025-10-10,20.43,4.32,45.1,316.0,38.0
2025-10-11,19.74,3.13,47.9,296.0,48.0
2025-10-12,18.86,4.45,47.2,298.0,23.0
2025-10-13,20.75,3.89,55.0,272.0,56.0
2025-10-14,20.07,6.93,47.2,283.0,38.0
2025-10-15,19.16,5.45,48.8,310.0,25.0
2025-10-16,18.69,3.62,48.3,262.0,39.0
2025-10-17,19.92,3.88,48.0,249.0,45.0
2025-10-18,19.03,5.68,48.6,296.0,43.0
2025-10-19,19.01,5.63,50.2,289.0,53.0
2025-10-20,19.29,6.73,47.8,273.0,19.0
2025-10-21,19.26,3.39,48.9,314.0,63.0
2025-10-22,20.23,6.99,50.3,305.0,56.0
2025-10-23,20.21,6.61,54.9,281.0,43.0
2025-10-24,20.09,6.05,48.2,313.0,30.0
2025-10-25,20.04,6.66,51.2,272.0,42.0
2025-10-26,19.91,6.5,53.9,277.0,17.0
2025-10-27,19.43,4.18,53.6,313.0,37.0
2025-10-28,19.43,3.13,51.0,350.0,50.0
2025-10-29,20.3,4.09,47.1,321.0,18.0
2025-10-30,20.65,4.4,53.5,337.0,6.0
2025-10-31,20.23,6.47,54.2,313.0,33.0
2025-11-01,19.98,4.29,54.8,295.0,56.0
2025-11-02,20.13,3.45,53.7,278.0,57.0
2025-11-03,20.16,5.95,52.6,260.0,7.0
2025-11-04,20.99,3.42,50.8,312.0,48.0
2025-11-05,20.28,5.77,46.1,272.0,25.0
2025-11-06,21.1,4.92,49.3,334.0,4.0
2025-11-07,20.82,5.86,55.0,347.0,21.0
2025-11-08,20.46,3.1,54.1,299.0,56.0
2025-11-09,20.61,4.57,51.0,292.0,19.0
2025-11-10,20.57,3.98,46.3,252.0,25.0
2025-11-11,21.37,3.55,48.9,269.0,42.0
2025-11-12,21.65,6.41,51.1,260.0,22.0
2025-11-13,21.74,5.02,46.3,280.0,55.0
