Date,Room_Temp,Air_Quality,Humidity,Light_Intensity,Sound_Level
2025-03-27,24.43,2.94,48.0,376.0,53.0
2025-03-28,23.87,2.83,48.5,398.0,41.0
2025-03-29,23.05,2.84,48.1,354.0,46.0
2025-03-30,21.74,2.78,50.9,394.0,32.0
2025-03-31,22.63,1.23,51.6,360.0,72.0
2025-04-01,21.31,2.34,51.1,370.0,60.0
2025-04-02,22.89,2.3,48.0,393.0,31.0
2025-04-03,21.04,2.22,49.6,424.0,87.0
2025-04-04,22.15,2.79,51.4,435.0,48.0
2025-04-05,22.63,2.81,48.9,447.0,29.0
2025-04-06,21.97,2.02,50.5,428.0,42.0
2025-04-07,22.7,1.39,51.1,451.0,52.0
2025-04-08,21.24,1.35,51.3,394.0,31.0
2025-04-09,21.86,1.17,48.1,354.0,39.0
2025-04-10,22.46,1.58,50.5,448.0,21.0
2025-04-11,23.19,2.27,51.4,403.0,5.0
2025-04-12,21.99,1.37,48.9,358.0,9.0
2025-04-13,22.33,2.81,50.8,368.0,6.0
2025-04-14,22.56,2.33,49.7,442.0,-19.0
2025-04-15,20.46,1.16,49.4,380.0,28.0
2025-04-16,23.12,2.65,51.2,437.0,59.0
2025-04-17,21.74,1.32,48.3,434.0,46.0
2025-04-18,21.59,2.73,49.1,416.0,31.0
2025-04-19,22.48,1.85,51.7,385.0,77.0
2025-04-20,22.32,1.59,49.9,377.0,45.0
2025-04-21,22.67,1.25,48.1,435.0,51.0
2025-04-22,21.05,1.76,50.4,408.0,51.0
2025-04-23,21.42,1.24,48.4,360.0,54.0
2025-04-24,22.09,2.6,51.3,362.0,15.0
2025-04-25,22.31,2.43,48.5,419.0,33.0
2025-04-26,22.62,1.39,51.2,383.0,31.0
2025-04-27,20.76,1.51,48.5,364.0,15.0
2025-04-28,23.9,2.88,51.0,430.0,9.0
2025-04-29,21.79,1.85,48.5,446.0,0.0
2025-04-30,22.81,1.43,50.7,358.0,53.0
2025-05-01,20.3,2.81,48.6,362.0,11.0
2025-05-02,23.26,1.64,49.0,411.0,34.0
2025-05-03,20.65,2.69,49.4,368.0,41.0
2025-05-04,22.72,1.09,50.3,373.0,17.0
2025-05-05,21.11,2.17,51.2,386.0,0.0
2025-05-06,21.71,2.61,49.7,403.0,29.0
2025-05-07,22.47,2.86,51.9,389.0,45.0
2025-05-08,21.96,2.54,51.2,406.0,29.0
2025-05-09,22.08,1.55,50.4,384.0,36.0
2025-05-10,21.68,1.75,50.6,384.0,36.0
2025-05-11,21.68,2.6,51.1,406.0,62.0
2025-05-12,21.38,1.58,51.4,357.0,35.0
2025-05-13,21.74,1.83,50.1,400.0,41.0
2025-05-14,21.4,2.53,50.9,405.0,35.0
2025-05-15,21.86,1.0,50.9,408.0,55.0
2025-05-16,21.74,1.08,48.1,417.0,20.0
2025-05-17,21.58,2.35,49.3,357.0,29.0
2025-05-18,21.66,2.86,48.4,408.0,52.0
2025-05-19,21.83,1.66,50.5,359.0,76.0
2025-05-20,21.89,1.69,50.4,438.0,61.0
2025-05-21,21.51,2.14,48.1,403.0,26.0
2025-05-22,20.93,2.53,50.1,370.0,76.0
2025-05-23,22.0,1.33,51.2,440.0,17.0
2025-05-24,21.91,2.81,50.5,447.0,29.0
2025-05-25,21.16,1.65,48.9,377.0,49.0
2025-05-26,20.49,2.93,51.3,412.0,23.0
2025-05-27,21.99,2.07,51.4,398.0,34.0
2025-05-28,21.46,2.01,50.6,347.0,27.0
2025-05-29,21.15,1.34,50.0,391.0,55.0
2025-05-30,21.12,1.57,49.4,414.0,27.0
2025-05-31,21.09,2.52,49.3,442.0,47.0
2025-06-01,20.51,2.41,48.0,355.0,34.0
2025-06-02,22.57,2.6,50.3,402.0,18.0
2025-06-03,19.67,2.41,49.6,434.0,36.0
2025-06-04,21.06,1.31,49.1,386.0,28.0
2025-06-05,20.83,2.59,50.4,385.0,24.0
2025-06-06,22.06,1.31,50.5,401.0,30.0
2025-06-07,21.89,1.4,48.1,406.0,28.0
2025-06-08,20.48,1.7,49.1,375.0,-7.0
2025-06-09,20.85,1.02,51.5,366.0,33.0
2025-06-10,22.65,1.01,50.1,451.0,37.0
2025-06-11,19.13,1.18,51.5,403.0,50.0
2025-06-12,20.07,2.98,49.9,367.0,26.0
2025-06-13,21.84,2.92,49.7,433.0,36.0
2025-06-14,21.01,1.65,48.5,356.0,63.0
2025-06-15,20.24,1.63,51.2,436.0,44.0
2025-06-16,21.21,2.71,49.6,447.0,48.0
2025-06-17,20.15,1.65,50.5,414.0,30.0
2025-06-18,21.17,2.03,49.6,452.0,9.0
2025-06-19,20.32,1.7,48.1,407.0,32.0
2025-06-20,21.37,1.78,51.1,377.0,36.0
2025-06-21,20.03,1.04,49.5,419.0,19.0
2025-06-22,22.05,1.05,51.2,432.0,36.0
2025-06-23,19.88,1.46,49.8,433.0,22.0
2025-06-24,22.09,2.76,51.8,375.0,58.0
2025-06-25,20.25,1.18,49.5,396.0,42.0
2025-06-26,20.81,1.98,49.4,447.0,55.0
2025-06-27,22.3,1.74,48.2,413.0,38.0
2025-06-28,20.97,1.88,49.0,398.0,48.0
2025-06-29,21.51,2.47,51.1,417.0,51.0
2025-06-30,19.68,1.1,51.7,364.0,37.0
2025-07-01,20.3,1.71,51.0,372.0,43.0
2025-07-02,20.29,1.88,51.9,444.0,44.0
2025-07-03,21.27,2.91,49.8,343.0,42.0
2025-07-04,19.6,2.77,51.0,415.0,37.0
2025-07-05,20.01,2.24,48.6,360.0,55.0
2025-07-06,20.67,1.51,50.7,420.0,28.0
2025-07-07,21.09,2.7,50.0,358.0,67.0
2025-07-08,19.18,2.78,49.1,450.0,45.0
2025-07-09,19.09,1.65,50.6,381.0,9.0
2025-07-10,19.83,1.55,48.7,357.0,7.0
2025-07-11,21.21,2.72,51.4,345.0,33.0
2025-07-12,19.09,1.47,48.9,446.0,12.0
2025-07-13,19.97,2.82,51.1,406.0,43.0
2025-07-14,21.25,2.77,48.3,432.0,30.0
2025-07-15,19.32,2.63,49.7,436.0,46.0
2025-07-16,19.29,2.01,49.0,404.0,39.0
2025-07-17,19.92,1.15,50.4,426.0,39.0
2025-07-18,20.81,2.19,48.8,377.0,34.0
2025-07-19,20.59,2.9,50.3,432.0,36.0
2025-07-20,21.78,2.48,49.5,397.0,26.0
2025-07-21,19.96,1.2,51.9,444.0,57.0
2025-07-22,20.3,2.84,51.7,423.0,27.0
2025-07-23,20.57,1.22,51.2,431.0,61.0
2025-07-24,21.29,1.22,48.9,382.0,54.0
2025-07-25,19.21,1.71,50.4,422.0,24.0
2025-07-26,19.93,1.67,51.6,401.0,21.0
2025-07-27,20.53,2.29,51.0,414.0,41.0
2025-07-28,21.4,1.72,52.0,448.0,57.0
2025-07-29,19.65,1.68,49.6,403.0,27.0
2025-07-30,19.49,1.27,48.0,411.0,-2.0
2025-07-31,20.09,1.71,51.4,431.0,6.0
2025-08-01,20.5,2.87,51.3,371.0,18.0
2025-08-02,20.94,1.66,51.3,353.0,35.0
2025-08-03,20.89,1.62,50.0,364.0,50.0
2025-08-04,21.49,2.39,48.5,408.0,30.0
2025-08-05,19.38,1.99,48.7,386.0,57.0
2025-08-06,20.21,1.57,50.6,415.0,39.0
2025-08-07,20.74,1.21,49.4,402.0,8.0
2025-08-08,20.94,2.24,50.9,440.0,57.0
2025-08-09,21.0,2.38,50.9,404.0,20.0
2025-08-10,19.58,2.5,49.7,355.0,-2.0
2025-08-11,19.47,2.49,51.4,438.0,61.0
2025-08-12,19.55,2.87,48.4,425.0,17.0
2025-08-13,19.26,2.86,51.4,381.0,28.0
2025-08-14,19.35,1.43,50.4,429.0,7.0
2025-08-15,19.45,1.23,51.6,440.0,17.0
2025-08-16,19.59,2.97,51.9,393.0,34.0
2025-08-17,20.05,2.28,51.5,400.0,19.0
2025-08-18,20.9,2.07,48.8,363.0,29.0
2025-08-19,21.43,1.32,50.1,420.0,41.0
2025-08-20,20.21,1.33,49.8,412.0,77.0
2025-08-21,21.36,2.83,51.2,436.0,42.0
2025-08-22,19.59,1.75,50.9,362.0,23.0
2025-08-23,19.63,2.26,48.1,367.0,64.0
2025-08-24,19.71,2.96,48.9,366.0,40.0
2025-08-25,19.72,1.26,49.4,427.0,35.0
2025-08-26,21.04,2.89,49.0,354.0,69.0
2025-08-27,19.7,1.96,49.2,356.0,28.0
2025-08-28,20.18,1.73,48.1,401.0,26.0
2025-08-29,19.84,1.56,50.4,422.0,31.0
2025-08-30,20.54,2.01,51.7,387.0,22.0
2025-08-31,21.57,1.59,50.7,447.0,28.0
2025-09-01,19.82,1.27,48.3,408.0,31.0
2025-09-02,19.8,1.73,50.7,374.0,81.0
2025-09-03,20.33,1.29,52.0,448.0,29.0
2025-09-04,20.85,1.76,51.5,389.0,36.0
2025-09-05,21.57,2.56,48.4,419.0,72.0
2025-09-06,19.57,1.74,48.7,397.0,22.0
2025-09-07,19.97,1.3,49.7,355.0,62.0
2025-09-08,21.1,1.67,49.1,415.0,41.0
2025-09-09,19.6,2.21,51.3,383.0,49.0
2025-09-10,20.44,1.45,48.3,392.0,34.0
2025-09-11,22.03,1.79,48.3,384.0,31.0
2025-09-12,20.89,1.65,49.6,400.0,71.0
2025-09-13,21.03,1.17,49.1,395.0,53.0
2025-09-14,19.18,2.63,48.5,396.0,36.0
2025-09-15,19.66,1.83,49.0,391.0,47.0
2025-09-16,20.26,1.92,49.8,355.0,52.0
2025-09-17,20.16,1.91,48.6,374.0,69.0
2025-09-18,21.25,2.41,48.8,430.0,10.0
2025-09-19,19.25,2.99,50.1,407.0,10.0
2025-09-20,20.06,2.0,48.3,422.0,37.0
2025-09-21,21.09,1.58,49.9,429.0,56.0
2025-09-22,19.51,1.46,50.9,393.0,34.0
2025-09-23,20.04,1.73,51.1,397.0,28.0
2025-09-24,20.19,2.8,49.9,356.0,16.0
2025-09-25,21.35,2.98,49.7,463.0,49.0
2025-09-26,19.99,1.43,48.8,377.0,29.0
2025-09-27,21.63,2.08,51.3,348.0,76.0
2025-09-28,20.59,2.03,50.8,410.0,-4.0
2025-09-29,21.1,2.56,48.0,382.0,56.0
2025-09-30,19.59,1.37,49.7,453.0,35.0
2025-10-01,21.37,1.1,49.3,385.0,32.0
2025-10-02,19.65,2.67,51.2,355.0,26.0
2025-10-03,20.5,1.05,51.2,379.0,17.0
2025-10-04,21.2,1.47,49.0,422.0,0.0
2025-10-05,20.44,1.8,50.8,351.0,33.0
2025-10-06,21.33,1.58,49.0,406.0,52.0
2025-10-07,19.96,1.83,50.8,398.0,25.0
2025-10-08,20.71,1.36,50.3,430.0,48.0
2025-10-09,21.42,2.26,51.9,438.0,42.0
2025-10-10,20.66,2.36,51.5,360.0,4.0
2025-10-11,21.56,1.75,51.1,428.0,43.0
2025-10-12,20.51,2.96,51.1,400.0,34.0
2025-10-13,21.12,1.21,50.4,379.0,45.0
2025-10-14,20.5,1.67,51.9,369.0,78.0
2025-10-15,20.99,1.5,48.9,448.0,17.0
2025-10-16,22.37,2.08,48.2,422.0,30.0
2025-10-17,21.44,1.85,48.9,450.0,73.0
2025-10-18,21.25,1.94,49.6,417.0,40.0
2025-10-19,20.14,2.52,51.4,423.0,58.0
2025-10-20,20.71,2.15,50.8,412.0,24.0
2025-10-21,22.31,1.68,49.8,442.0,75.0
2025-10-22,21.9,2.39,49.7,428.0,40.0
2025-10-23,20.88,1.64,48.4,372.0,-2.0
2025-10-24,22.66,1.25,51.5,372.0,37.0
2025-10-25,19.83,2.79,50.6,433.0,62.0
2025-10-26,21.37,2.06,48.6,393.0,54.0
2025-10-27,20.99,1.69,51.9,402.0,31.0
2025-10-28,22.62,2.84,49.3,366.0,34.0
2025-10-29,19.15,1.07,51.6,423.0,55.0
2025-10-30,21.66,1.92,50.8,379.0,29.0
2025-10-31,20.75,1.33,50.6,421.0,35.0
2025-11-01,22.2,2.17,49.1,442.0,16.0
2025-11-02,21.58,1.61,51.1,391.0,-3.0
2025-11-03,21.27,2.52,50.7,367.0,71.0
2025-11-04,20.72,2.84,51.3,373.0,5.0
2025-11-05,22.32,1.19,49.1,430.0,37.0
2025-11-06,21.85,2.6,48.1,389.0,25.0
2025-11-07,21.05,2.0,50.2,399.0,52.0
2025-11-08,20.53,1.12,51.9,402.0,45.0
2025-11-09,22.85,1.1,49.3,436.0,32.0
2025-11-10,21.32,1.15,51.7,379.0,29.0
2025-11-11,20.61,1.02,49.4,393.0,34.0
2025-11-12,23.09,1.95,49.4,395.0,12.0
2025-11-13,19.82,2.73,51.5,392.0,44.0
