Date,Room_Temp,Air_Quality,Humidity,Light_Intensity,Sound_Level
2025-02-05,25.1,6.21,47.7,353.0,53.0
2025-02-06,25.05,6.07,46.9,312.0,27.0
2025-02-07,25.26,7.92,45.0,324.0,70.0
2025-02-08,24.09,6.4,47.8,388.0,24.0
2025-02-09,25.97,5.23,53.0,370.0,45.0
2025-02-10,25.05,5.32,53.3,382.0,18.0
2025-02-11,25.3,7.05,48.9,374.0,63.0
2025-02-12,25.05,7.58,48.1,327.0,68.0
2025-02-13,24.13,5.65,47.4,354.0,68.0
2025-02-14,24.91,7.7,46.8,328.0,25.0
2025-02-15,26.9,6.47,50.6,356.0,59.0
2025-02-16,25.94,6.17,49.8,338.0,38.0
2025-02-17,25.54,6.75,46.4,304.0,14.0
2025-02-18,26.03,5.92,52.3,326.0,54.0
2025-02-19,25.58,5.0,53.1,376.0,12.0
2025-02-20,23.9,6.57,50.7,373.0,52.0
2025-02-21,26.37,6.29,53.8,293.0,36.0
2025-02-22,26.08,7.36,49.9,341.0,28.0
2025-02-23,25.76,5.99,48.7,336.0,26.0
2025-02-24,25.55,6.69,49.3,382.0,-7.0
2025-02-25,24.52,5.81,54.7,333.0,56.0
2025-02-26,25.73,7.81,51.2,346.0,38.0
2025-02-27,24.31,5.77,54.8,389.0,52.0
2025-02-28,26.46,5.23,53.3,379.0,25.0
2025-03-01,26.02,6.58,53.6,337.0,37.0
2025-03-02,25.31,5.8,53.8,330.0,23.0
2025-03-03,24.77,6.92,46.2,321.0,23.0
2025-03-04,25.68,7.46,51.1,314.0,13.0
2025-03-05,25.08,5.23,47.1,361.0,28.0
2025-03-06,25.17,6.88,51.4,374.0,52.0
2025-03-07,23.79,5.78,53.7,396.0,76.0
2025-03-08,25.37,5.99,53.8,353.0,28.0
2025-03-09,24.98,7.64,47.6,332.0,7.0
2025-03-10,26.73,6.97,46.2,359.0,16.0
2025-03-11,26.26,5.23,46.2,369.0,18.0
2025-03-12,25.51,7.19,48.2,351.0,48.0
2025-03-13,25.52,6.72,51.5,341.0,15.0
2025-03-14,24.9,6.88,51.3,304.0,56.0
2025-03-15,26.32,6.29,45.1,303.0,26.0
2025-03-16,25.34,5.04,45.2,325.0,15.0
2025-03-17,24.44,7.05,46.8,305.0,68.0
2025-03-18,25.74,5.78,47.2,400.0,42.0
2025-03-19,24.66,7.08,51.1,321.0,19.0
2025-03-20,25.91,6.85,54.9,317.0,92.0
2025-03-21,25.61,6.27,46.7,401.0,25.0
2025-03-22,26.09,6.46,46.8,395.0,33.0
2025-03-23,26.55,6.24,53.4,300.0,35.0
2025-03-24,24.9,5.32,53.7,332.0,59.0
2025-03-25,26.36,7.19,51.2,365.0,58.0
2025-03-26,26.32,5.49,54.2,391.0,24.0
2025-03-27,25.84,6.1,50.7,315.0,22.0
2025-03-28,25.33,5.69,51.5,381.0,16.0
2025-03-29,24.56,5.44,51.5,386.0,48.0
2025-03-30,25.51,6.99,48.3,346.0,37.0
2025-03-31,23.67,7.6,51.1,347.0,32.0
2025-04-01,25.17,7.8,53.7,315.0,26.0
2025-04-02,23.95,7.27,45.3,350.0,13.0
2025-04-03,26.33,7.19,51.2,322.0,57.0
2025-04-04,24.88,6.71,47.9,379.0,68.0
2025-04-05,26.27,7.01,49.1,370.0,19.0
2025-04-06,26.43,7.0,46.3,338.0,49.0
2025-04-07,25.18,5.39,46.7,321.0,48.0
2025-04-08,24.01,7.56,54.1,326.0,0.0
2025-04-09,24.64,7.07,50.6,359.0,15.0
2025-04-10,24.73,6.39,51.5,366.0,54.0
2025-04-11,25.44,6.42,48.2,370.0,49.0
2025-04-12,24.62,7.83,47.0,325.0,36.0
2025-04-13,25.18,7.57,52.9,308.0,23.0
2025-04-14,24.52,6.64,46.3,308.0,49.0
2025-04-15,26.54,7.29,45.7,305.0,79.0
2025-04-16,26.0,5.93,45.2,337.0,11.0
2025-04-17,25.81,6.88,52.7,344.0,87.0
2025-04-18,23.97,7.56,45.2,341.0,15.0
2025-04-19,24.8,7.03,53.5,320.0,9.0
2025-04-20,26.09,5.6,53.7,330.0,58.0
2025-04-21,24.3,7.86,45.6,323.0,16.0
2025-04-22,25.32,7.25,50.3,344.0,68.0
2025-04-23,23.51,7.13,50.2,347.0,34.0
2025-04-24,24.53,7.15,54.4,341.0,42.0
2025-04-25,25.67,6.55,45.5,321.0,62.0
2025-04-26,24.48,6.47,50.3,342.0,54.0
2025-04-27,25.59,6.36,50.7,350.0,25.0
2025-04-28,24.58,5.87,52.7,328.0,46.0
2025-04-29,25.55,6.18,48.3,312.0,63.0
2025-04-30,23.0,6.57,54.6,372.0,51.0
2025-05-01,23.59,6.66,45.9,322.0,33.0
2025-05-02,24.09,6.56,53.0,322.0,56.0
2025-05-03,24.32,7.46,50.5,357.0,22.0
2025-05-04,24.9,7.04,54.2,329.0,37.0
2025-05-05,25.47,7.87,48.9,369.0,25.0
2025-05-06,23.64,6.5,52.5,304.0,27.0
2025-05-07,23.83,7.62,52.3,355.0,45.0
2025-05-08,24.66,5.42,51.7,309.0,28.0
2025-05-09,25.58,6.51,49.7,348.0,33.0
2025-05-10,24.14,6.29,52.7,387.0,42.0
2025-05-11,24.63,5.44,52.6,391.0,56.0
2025-05-12,24.89,7.65,50.5,389.0,80.0
2025-05-13,25.48,7.62,52.1,395.0,23.0
2025-05-14,22.75,5.96,54.0,338.0,44.0
2025-05-15,22.85,7.42,51.4,392.0,63.0
2025-05-16,23.56,5.16,52.1,361.0,32.0
2025-05-17,23.45,6.99,53.2,342.0,75.0
2025-05-18,23.33,5.98,54.0,309.0,37.0
2025-05-19,23.07,6.94,54.7,360.0,48.0
2025-05-20,22.73,6.08,46.3,375.0,13.0
2025-05-21,23.05,7.53,52.0,344.0,27.0
2025-05-22,22.63,7.14,52.0,312.0,23.0
2025-05-23,22.65,6.9,45.6,384.0,34.0
2025-05-24,22.78,5.67,54.4,347.0,21.0
2025-05-25,22.51,6.81,45.4,309.0,8.0
2025-05-26,23.28,5.95,45.4,303.0,20.0
2025-05-27,24.02,5.45,50.0,376.0,11.0
2025-05-28,23.23,6.64,45.9,392.0,36.0
2025-05-29,23.36,5.94,51.4,360.0,58.0
2025-05-30,23.53,5.58,54.4,361.0,79.0
2025-05-31,22.78,5.85,50.8,375.0,38.0
2025-06-01,22.04,5.42,49.8,332.0,65.0
2025-06-02,23.1,6.21,54.5,326.0,36.0
2025-06-03,22.26,6.14,48.9,349.0,39.0
2025-06-04,21.22,7.5,46.7,358.0,18.0
2025-06-05,23.04,6.51,48.9,382.0,21.0
2025-06-06,21.93,5.18,52.3,323.0,54.0
2025-06-07,24.21,5.79,54.3,380.0,18.0
2025-06-08,23.23,7.82,53.4,339.0,32.0
2025-06-09,23.14,5.47,47.2,326.0,40.0
2025-06-10,23.49,5.45,51.8,321.0,45.0
2025-06-11,22.13,5.81,45.3,298.0,44.0
2025-06-12,21.41,5.36,47.5,376.0,15.0
2025-06-13,23.55,7.8,47.4,387.0,35.0
2025-06-14,22.07,6.94,46.5,387.0,54.0
2025-06-15,22.35,5.92,54.6,347.0,54.0
2025-06-16,22.1,8.0,50.0,316.0,12.0
2025-06-17,21.45,5.07,50.2,343.0,79.0
2025-06-18,23.0,5.33,50.4,386.0,36.0
2025-06-19,21.71,5.57,53.6,322.0,16.0
2025-06-20,23.4,7.51,53.0,344.0,39.0
2025-06-21,21.99,5.45,47.6,366.0,62.0
2025-06-22,24.04,7.83,48.5,320.0,55.0
2025-06-23,23.62,7.23,50.1,329.0,49.0
2025-06-24,22.18,5.7,51.0,313.0,36.0
2025-06-25,22.23,6.94,49.5,331.0,34.0
2025-06-26,22.95,5.32,45.1,342.0,35.0
2025-06-27,22.29,6.24,45.6,328.0,18.0
2025-06-28,20.92,7.12,46.9,359.0,60.0
2025-06-29,21.75,7.82,51.9,368.0,78.0
2025-06-30,22.87,7.31,50.1,334.0,56.0
2025-07-01,21.89,7.9,45.7,403.0,42.0
2025-07-02,22.71,7.93,45.9,341.0,24.0
2025-07-03,22.13,5.38,49.4,318.0,55.0
2025-07-04,20.71,7.73,50.2,357.0,11.0
2025-07-05,22.21,6.24,45.5,399.0,20.0
2025-07-06,21.36,6.31,52.5,374.0,35.0
2025-07-07,22.18,7.11,53.7,371.0,59.0
2025-07-08,22.0,7.82,54.1,340.0,55.0
2025-07-09,22.55,6.38,54.2,307.0,13.0
2025-07-10,21.62,6.05,47.1,346.0,47.0
2025-07-11,22.87,7.94,48.2,355.0,56.0
2025-07-12,21.54,7.8,49.4,400.0,29.0
2025-07-13,23.64,6.14,51.8,381.0,50.0
2025-07-14,21.55,7.62,52.3,318.0,41.0
2025-07-15,22.63,5.71,50.6,314.0,54.0
2025-07-16,20.66,6.57,51.6,358.0,29.0
2025-07-17,22.18,7.39,50.7,360.0,51.0
2025-07-18,21.3,6.45,54.9,329.0,15.0
2025-07-19,21.91,5.58,47.1,385.0,64.0
2025-07-20,22.85,6.41,49.7,327.0,33.0
2025-07-21,21.86,5.64,53.8,334.0,-12.0
2025-07-22,22.96,6.4,49.7,342.0,63.0
2025-07-23,21.96,7.75,51.1,401.0,55.0
2025-07-24,22.28,6.95,50.8,304.0,36.0
2025-07-25,20.08,5.65,51.0,305.0,9.0
2025-07-26,20.74,6.69,51.7,328.0,55.0
2025-07-27,21.64,5.92,49.0,318.0,20.0
2025-07-28,22.13,5.9,52.2,374.0,54.0
2025-07-29,20.41,6.09,50.3,346.0,62.0
2025-07-30,21.44,6.77,50.3,365.0,58.0
2025-07-31,21.7,6.56,51.2,342.0,53.0
2025-08-01,22.54,7.37,52.0,391.0,34.0
2025-08-02,20.25,7.04,51.4,392.0,46.0
2025-08-03,20.53,7.81,47.8,335.0,46.0
2025-08-04,22.14,6.2,51.4,316.0,29.0
2025-08-05,20.73,5.31,53.5,347.0,14.0
2025-08-06,21.1,7.32,54.2,333.0,65.0
2025-08-07,22.01,7.28,47.4,335.0,21.0
2025-08-08,20.54,6.61,53.9,350.0,36.0
2025-08-09,22.68,6.45,49.8,327.0,8.0
2025-08-10,21.56,6.4,46.4,350.0,18.0
2025-08-11,23.14,5.27,45.3,319.0,51.0
2025-08-12,21.02,7.74,49.0,374.0,39.0
2025-08-13,21.84,7.75,45.1,303.0,52.0
2025-08-14,21.84,5.38,51.9,371.0,36.0
2025-08-15,22.31,6.79,45.5,371.0,45.0
2025-08-16,19.94,7.84,52.7,319.0,79.0
2025-08-17,21.24,6.15,48.4,301.0,52.0
2025-08-18,22.05,6.23,45.1,386.0,47.0
2025-08-19,21.02,6.33,45.5,364.0,28.0
2025-08-20,21.57,6.44,48.7,395.0,79.0
2025-08-21,22.39,6.93,49.7,310.0,74.0
2025-08-22,20.79,5.46,52.5,325.0,42.0
2025-08-23,21.66,7.09,45.8,355.0,5.0
2025-08-24,21.27,7.27,47.4,387.0,53.0
2025-08-25,22.76,6.02,48.5,370.0,84.0
2025-08-26,20.79,5.51,51.2,353.0,34.0
2025-08-27,21.53,5.47,47.1,331.0,9.0
2025-08-28,22.27,7.2,48.1,357.0,46.0
2025-08-29,21.21,7.98,48.8,383.0,39.0
2025-08-30,21.71,5.95,48.5,321.0,12.0
2025-08-31,22.75,6.93,49.6,300.0,73.0
2025-09-01,21.19,6.31,50.9,345.0,40.0
2025-09-02,21.57,7.63,46.1,310.0,41.0
2025-09-03,21.95,5.8,46.7,359.0,71.0
2025-09-04,22.52,6.53,45.1,360.0,30.0
2025-09-05,22.16,7.76,47.5,379.0,62.0
2025-09-06,20.47,7.1,51.6,333.0,2.0
2025-09-07,21.4,5.2,49.8,373.0,16.0
2025-09-08,22.12,5.86,49.7,348.0,71.0
2025-09-09,21.35,5.05,45.3,330.0,17.0
2025-09-10,21.87,7.11,54.2,311.0,67.0
2025-09-11,22.84,6.62,53.3,331.0,20.0
2025-09-12,21.94,5.41,52.6,338.0,46.0
2025-09-13,22.53,5.0,47.7,319.0,51.0
2025-09-14,21.21,7.78,47.0,331.0,83.0
2025-09-15,22.2,7.4,46.6,353.0,66.0
2025-09-16,21.23,5.03,51.3,357.0,30.0
2025-09-17,22.73,5.53,53.3,302.0,19.0
2025-09-18,21.14,7.69,52.7,351.0,-7.0
2025-09-19,22.15,5.69,51.8,310.0,58.0
2025-09-20,20.98,7.77,52.9,322.0,45.0
2025-09-21,22.05,6.35,49.4,369.0,45.0
2025-09-22,21.82,5.45,51.3,335.0,49.0
2025-09-23,23.0,7.91,53.8,386.0,29.0
2025-09-24,21.43,6.02,47.6,324.0,44.0
2025-09-25,22.52,7.44,51.9,379.0,62.0
2025-09-26,22.24,6.16,48.3,307.0,51.0
2025-09-27,21.18,6.38,51.9,345.0,26.0
2025-09-28,22.34,6.59,50.4,316.0,32.0
2025-09-29,20.66,7.31,52.9,381.0,54.0
2025-09-30,22.62,7.77,53.1,365.0,12.0
2025-10-01,20.98,5.02,53.6,368.0,-4.0
2025-10-02,22.11,7.44,52.2,337.0,25.0
2025-10-03,20.83,7.0,48.0,340.0,42.0
2025-10-04,22.39,7.78,46.0,385.0,34.0
2025-10-05,21.93,7.4,48.8,323.0,72.0
2025-10-06,24.99,6.57,45.7,393.0,42.0
2025-10-07,24.38,7.36,53.5,395.0,46.0
2025-10-08,23.29,5.4,50.4,387.0,62.0
2025-10-09,22.45,7.01,45.1,328.0,93.0
2025-10-10,21.83,7.32,52.4,318.0,63.0
2025-10-11,22.92,6.83,45.9,359.0,45.0
2025-10-12,22.69,5.23,51.4,398.0,46.0
2025-10-13,21.75,6.5,45.7,304.0,36.0
2025-10-14,23.32,5.02,51.7,380.0,38.0
2025-10-15,22.16,6.65,53.1,341.0,63.0
2025-10-16,20.89,6.49,51.9,396.0,42.0
2025-10-17,22.89,6.57,49.2,380.0,47.0
2025-10-18,22.44,6.57,54.9,346.0,34.0
2025-10-19,21.72,7.53,45.7,373.0,34.0
2025-10-20,23.59,7.0,51.3,373.0,68.0
2025-10-21,22.49,7.5,46.7,384.0,31.0
2025-10-22,22.02,7.09,48.5,390.0,25.0
2025-10-23,21.67,7.19,45.6,333.0,30.0
2025-10-24,22.61,7.45,48.5,328.0,10.0
2025-10-25,22.81,7.31,47.5,309.0,14.0
2025-10-26,23.05,5.56,45.8,347.0,42.0
2025-10-27,22.3,6.25,48.4,391.0,39.0
2025-10-28,21.81,6.13,46.0,380.0,19.0
2025-10-29,24.13,6.51,50.3,390.0,-13.0
2025-10-30,23.6,5.63,45.9,310.0,54.0
2025-10-31,23.24,6.99,52.9,317.0,58.0
2025-11-01,22.78,7.5,53.1,313.0,23.0
2025-11-02,23.49,7.76,46.2,365.0,-1.0
2025-11-03,22.84,5.95,49.5,371.0,53.0
2025-11-04,23.43,6.2,46.3,313.0,40.0
2025-11-05,24.58,7.09,48.6,331.0,35.0
2025-11-06,24.4,6.6,51.6,400.0,28.0
2025-11-07,23.84,6.04,45.0,346.0,7.0
2025-11-08,24.02,5.2,46.5,310.0,42.0
2025-11-09,23.88,7.65,51.7,392.0,5.0
2025-11-10,24.12,6.39,52.4,374.0,58.0
2025-11-11,23.65,6.14,54.7,366.0,36.0
2025-11-12,24.09,5.97,52.5,371.0,42.0
2025-11-13,25.21,7.63,52.2,341.0,25.0
