Date,Room_Temp,Air_Quality,Humidity,Light_Intensity,Sound_Level
2025-03-16,22.98,10.33,57.7,229.0,65.0
2025-03-17,24.01,11.54,63.4,207.0,85.0
2025-03-18,23.06,11.83,63.1,242.0,0.0
2025-03-19,24.01,14.34,56.0,176.0,55.0
2025-03-20,22.63,12.26,63.8,218.0,72.0
2025-03-21,23.28,10.97,58.8,224.0,25.0
2025-03-22,24.14,14.82,63.7,93.0,73.0
2025-03-23,23.33,8.93,59.3,248.0,39.0
2025-03-24,24.38,10.68,57.3,220.0,27.0
2025-03-25,23.18,11.9,58.9,181.0,85.0
2025-03-26,23.6,11.2,64.1,136.0,38.0
2025-03-27,23.9,12.53,64.2,217.0,63.0
2025-03-28,25.24,11.1,55.1,188.0,43.0
2025-03-29,23.24,11.36,56.1,259.0,12.0
2025-03-30,23.82,12.5,57.3,200.0,46.0
2025-03-31,25.01,8.06,59.4,213.0,19.0
2025-04-01,23.74,12.51,64.6,182.0,48.0
2025-04-02,24.18,10.54,61.3,218.0,-13.0
2025-04-03,22.64,8.88,57.2,247.0,19.0
2025-04-04,24.25,8.82,60.9,203.0,45.0
2025-04-05,22.49,14.69,57.7,191.0,75.0
2025-04-06,23.36,8.4,56.1,166.0,42.0
2025-04-07,23.8,9.04,60.9,219.0,81.0
2025-04-08,24.27,8.09,57.6,172.0,46.0
2025-04-09,22.09,10.73,64.5,197.0,43.0
2025-04-10,22.05,14.21,60.1,200.0,70.0
2025-04-11,22.79,8.56,60.3,261.0,45.0
2025-04-12,23.29,10.54,58.0,250.0,34.0
2025-04-13,23.2,10.25,61.0,230.0,-0.0
2025-04-14,24.48,9.45,63.6,220.0,32.0
2025-04-15,23.12,9.99,55.9,198.0,53.0
2025-04-16,24.45,9.42,56.3,176.0,38.0
2025-04-17,22.28,12.76,56.1,182.0,56.0
2025-04-18,23.05,10.82,57.9,206.0,15.0
2025-04-19,23.62,13.91,60.2,221.0,47.0
2025-04-20,23.55,8.71,58.1,207.0,73.0
2025-04-21,24.18,9.03,60.9,161.0,20.0
2025-04-22,22.89,11.77,57.1,211.0,40.0
2025-04-23,24.52,11.48,55.8,179.0,62.0
2025-04-24,23.24,10.64,59.5,269.0,-7.0
2025-04-25,23.86,8.57,60.8,296.0,73.0
2025-04-26,23.31,12.39,63.3,233.0,35.0
2025-04-27,23.8,9.53,55.9,183.0,42.0
2025-04-28,23.58,14.85,56.0,250.0,54.0
2025-04-29,23.02,11.14,59.0,260.0,72.0
2025-04-30,22.53,14.42,62.2,244.0,20.0
2025-05-01,23.23,8.63,58.0,270.0,44.0
2025-05-02,23.29,8.45,63.2,159.0,51.0
2025-05-03,23.36,9.45,57.8,184.0,41.0
2025-05-04,23.5,10.73,64.0,239.0,70.0
2025-05-05,23.19,14.28,57.5,155.0,50.0
2025-05-06,23.55,12.53,62.0,230.0,36.0
2025-05-07,23.79,11.58,61.1,205.0,29.0
2025-05-08,23.34,13.8,62.9,179.0,49.0
2025-05-09,23.38,12.48,63.4,261.0,35.0
2025-05-10,23.55,9.23,62.6,175.0,22.0
2025-05-11,22.87,12.87,59.9,191.0,12.0
2025-05-12,22.6,8.84,61.4,244.0,79.0
2025-05-13,21.58,8.32,58.1,260.0,36.0
2025-05-14,21.36,10.37,59.1,210.0,51.0
2025-05-15,21.07,14.79,55.5,213.0,46.0
2025-05-16,20.78,12.81,59.6,129.0,29.0
2025-05-17,20.67,10.9,61.5,119.0,13.0
2025-05-18,20.42,8.84,61.4,210.0,69.0
2025-05-19,20.56,8.32,60.4,155.0,39.0
2025-05-20,20.69,10.76,58.7,152.0,70.0
2025-05-21,20.69,9.82,58.9,239.0,32.0
2025-05-22,21.15,14.04,60.9,173.0,50.0
2025-05-23,20.83,11.28,57.1,200.0,47.0
2025-05-24,20.63,8.58,63.3,300.0,77.0
2025-05-25,19.53,8.64,61.5,213.0,48.0
2025-05-26,20.06,9.52,55.6,194.0,45.0
2025-05-27,19.79,12.86,61.3,226.0,56.0
2025-05-28,20.07,12.91,62.8,195.0,45.0
2025-05-29,19.51,9.06,55.4,223.0,67.0
2025-05-30,18.57,8.03,58.6,169.0,74.0
2025-05-31,18.57,10.4,62.1,191.0,66.0
2025-06-01,19.34,12.25,57.7,182.0,57.0
2025-06-02,19.7,14.28,55.1,190.0,53.0
2025-06-03,19.07,12.46,58.1,161.0,22.0
2025-06-04,19.5,11.95,57.2,234.0,57.0
2025-06-05,19.74,8.61,59.9,222.0,53.0
2025-06-06,19.79,14.39,63.3,268.0,54.0
2025-06-07,19.94,11.44,58.3,174.0,80.0
2025-06-08,19.65,8.48,55.8,152.0,47.0
2025-06-09,20.06,8.33,60.4,189.0,75.0
2025-06-10,18.96,13.87,56.7,213.0,49.0
2025-06-11,18.8,12.91,56.4,191.0,63.0
2025-06-12,18.36,14.66,62.8,173.0,43.0
2025-06-13,18.7,8.45,63.2,162.0,14.0
2025-06-14,18.94,14.54,62.6,286.0,48.0
2025-06-15,19.01,8.95,55.7,202.0,50.0
2025-06-16,18.01,11.57,58.4,192.0,54.0
2025-06-17,17.26,10.34,58.6,144.0,84.0
2025-06-18,19.14,9.72,55.7,186.0,55.0
2025-06-19,19.27,14.9,61.6,259.0,104.0
2025-06-20,19.12,14.39,64.6,165.0,49.0
2025-06-21,17.81,10.88,57.3,219.0,20.0
2025-06-22,19.37,11.91,61.2,239.0,75.0
2025-06-23,18.95,11.07,63.1,216.0,65.0
2025-06-24,18.24,8.49,59.0,180.0,22.0
2025-06-25,18.05,10.9,60.9,180.0,17.0
2025-06-26,17.32,14.95,63.8,174.0,51.0
2025-06-27,19.38,11.01,59.6,162.0,48.0
2025-06-28,18.13,8.4,62.5,227.0,53.0
2025-06-29,17.18,8.98,57.6,213.0,77.0
2025-06-30,18.29,12.0,60.4,157.0,45.0
2025-07-01,17.42,10.27,56.2,155.0,39.0
2025-07-02,18.81,9.73,63.0,242.0,18.0
2025-07-03,18.44,10.35,59.2,179.0,63.0
2025-07-04,17.08,14.88,59.5,304.0,45.0
2025-07-05,19.17,13.55,64.6,175.0,73.0
2025-07-06,17.8,8.31,57.2,194.0,49.0
2025-07-07,19.11,12.28,60.5,147.0,64.0
2025-07-08,17.8,9.3,62.2,235.0,38.0
2025-07-09,19.13,13.02,55.3,204.0,11.0
2025-07-10,18.51,12.53,64.9,289.0,36.0
2025-07-11,17.05,12.46,55.7,131.0,36.0
2025-07-12,18.39,14.47,61.0,191.0,54.0
2025-07-13,17.91,8.28,63.3,248.0,74.0
2025-07-14,19.92,13.21,55.7,297.0,31.0
2025-07-15,18.46,9.66,57.8,179.0,13.0
2025-07-16,17.57,9.94,62.9,178.0,29.0
2025-07-17,19.08,10.36,59.5,223.0,49.0
2025-07-18,17.26,8.38,57.0,228.0,41.0
2025-07-19,18.04,10.9,59.5,232.0,29.0
2025-07-20,17.21,11.41,57.3,239.0,44.0
2025-07-21,18.14,9.91,61.7,179.0,39.0
2025-07-22,16.95,8.76,60.6,139.0,9.0
2025-07-23,18.54,13.9,60.2,151.0,32.0
2025-07-24,17.1,10.27,60.9,226.0,28.0
2025-07-25,18.68,11.78,56.7,258.0,38.0
2025-07-26,18.19,9.32,61.9,170.0,69.0
2025-07-27,16.99,9.29,59.0,196.0,134.0
2025-07-28,18.43,14.75,62.4,209.0,27.0
2025-07-29,16.94,11.94,64.5,169.0,74.0
2025-07-30,17.85,11.91,64.8,180.0,65.0
2025-07-31,18.6,9.17,61.8,169.0,18.0
2025-08-01,17.45,11.19,61.5,156.0,28.0
2025-08-02,18.03,12.27,58.0,223.0,23.0
2025-08-03,17.29,8.01,61.2,181.0,-4.0
2025-08-04,17.78,12.54,60.1,264.0,57.0
2025-08-05,18.6,15.0,56.6,221.0,2.0
2025-08-06,17.46,8.54,59.2,120.0,30.0
2025-08-07,17.31,13.46,61.9,238.0,61.0
2025-08-08,17.98,14.12,61.1,192.0,45.0
2025-08-09,18.45,11.94,64.2,153.0,36.0
2025-08-10,17.2,8.69,55.2,160.0,71.0
2025-08-11,18.22,8.82,58.3,237.0,21.0
2025-08-12,16.7,10.63,59.2,260.0,53.0
2025-08-13,18.78,11.05,56.1,217.0,38.0
2025-08-14,17.07,10.18,58.1,227.0,59.0
2025-08-15,18.33,12.03,57.8,183.0,65.0
2025-08-16,17.36,12.68,57.2,252.0,56.0
2025-08-17,18.23,9.72,64.0,246.0,52.0
2025-08-18,16.88,13.13,59.0,235.0,90.0
2025-08-19,17.18,8.99,55.5,189.0,65.0
2025-08-20,18.49,13.42,61.6,245.0,36.0
2025-08-21,17.45,8.93,59.1,156.0,50.0
2025-08-22,18.23,8.43,58.1,216.0,16.0
2025-08-23,16.57,9.51,60.7,216.0,-0.0
2025-08-24,16.97,13.2,62.1,182.0,51.0
2025-08-25,18.56,13.14,59.6,208.0,64.0
2025-08-26,17.15,12.54,61.4,227.0,22.0
2025-08-27,17.99,8.3,55.2,157.0,57.0
2025-08-28,18.72,11.32,57.6,195.0,32.0
2025-08-29,17.01,10.05,63.5,187.0,31.0
2025-08-30,18.46,10.57,56.0,248.0,-21.0
2025-08-31,17.22,14.3,56.9,225.0,32.0
2025-09-01,18.62,11.62,62.6,233.0,42.0
2025-09-02,17.24,12.15,55.9,224.0,51.0
2025-09-03,18.98,10.74,60.0,274.0,28.0
2025-09-04,17.48,8.11,64.1,144.0,61.0
2025-09-05,18.38,12.81,63.9,153.0,-3.0
2025-09-06,17.65,14.39,63.8,200.0,66.0
2025-09-07,19.3,14.02,59.5,197.0,29.0
2025-09-08,18.03,14.9,59.0,133.0,77.0
2025-09-09,16.81,8.01,64.2,164.0,61.0
2025-09-10,18.69,8.83,56.7,152.0,39.0
2025-09-11,17.88,10.62,63.2,186.0,33.0
2025-09-12,18.7,12.08,55.8,199.0,115.0
2025-09-13,17.94,13.45,63.5,144.0,90.0
2025-09-14,19.52,12.11,63.8,258.0,62.0
2025-09-15,18.29,10.81,64.4,237.0,44.0
2025-09-16,17.25,11.63,60.7,226.0,16.0
2025-09-17,17.76,12.69,57.1,151.0,48.0
2025-09-18,19.55,10.88,55.9,153.0,-0.0
2025-09-19,18.43,11.28,58.5,126.0,65.0
2025-09-20,17.09,13.77,55.9,200.0,67.0
2025-09-21,18.42,8.56,61.5,222.0,58.0
2025-09-22,16.88,11.98,63.7,213.0,61.0
2025-09-23,18.52,12.01,56.0,154.0,54.0
2025-09-24,18.32,8.69,56.8,230.0,47.0
2025-09-25,17.39,10.23,63.3,164.0,84.0
2025-09-26,18.53,13.16,59.4,231.0,55.0
2025-09-27,17.12,13.47,62.6,204.0,36.0
2025-09-28,18.14,14.52,62.3,306.0,49.0
2025-09-29,17.61,9.24,60.0,181.0,38.0
2025-09-30,19.34,12.83,62.8,279.0,48.0
2025-10-01,18.45,9.95,64.6,265.0,42.0
2025-10-02,17.22,13.28,62.0,224.0,73.0
2025-10-03,19.1,8.39,56.6,262.0,47.0
2025-10-04,17.87,13.0,60.9,260.0,61.0
2025-10-05,19.33,10.1,61.5,133.0,53.0
2025-10-06,18.55,10.71,58.2,180.0,16.0
2025-10-07,18.0,13.25,63.7,169.0,79.0
2025-10-08,17.29,12.74,63.5,249.0,65.0
2025-10-09,18.05,9.78,62.3,161.0,34.0
2025-10-10,17.41,11.86,58.4,221.0,33.0
2025-10-11,19.17,14.77,56.3,183.0,42.0
2025-10-12,17.96,11.8,63.2,160.0,4.0
2025-10-13,19.4,11.99,56.9,157.0,45.0
2025-10-14,18.41,11.52,57.3,235.0,33.0
2025-10-15,18.25,14.96,62.8,209.0,23.0
2025-10-16,17.58,12.01,64.4,230.0,73.0
2025-10-17,19.07,9.27,59.3,234.0,25.0
2025-10-18,19.07,11.16,56.2,159.0,57.0
2025-10-19,18.84,11.24,65.0,216.0,48.0
2025-10-20,17.58,10.04,59.5,157.0,75.0
2025-10-21,18.62,14.23,64.9,220.0,60.0
2025-10-22,18.01,12.0,61.1,177.0,37.0
2025-10-23,17.67,8.88,56.6,201.0,38.0
2025-10-24,20.03,9.13,58.3,198.0,33.0
2025-10-25,19.53,11.88,61.2,156.0,30.0
2025-10-26,19.49,11.45,56.8,222.0,47.0
2025-10-27,19.19,13.81,60.8,190.0,-9.0
2025-10-28,18.93,10.37,61.6,204.0,50.0
2025-10-29,18.84,8.04,55.7,140.0,44.0
2025-10-30,18.7,8.23,59.6,217.0,19.0
2025-10-31,18.8,9.9,61.0,229.0,87.0
2025-11-01,18.52,8.28,59.1,227.0,58.0
2025-11-02,18.27,12.03,63.5,126.0,30.0
2025-11-03,18.76,12.62,61.2,273.0,33.0
2025-11-04,18.07,14.81,57.1,222.0,37.0
2025-11-05,18.59,13.47,55.9,163.0,2.0
2025-11-06,19.27,13.98,59.9,204.0,43.0
2025-11-07,19.15,14.47,61.6,152.0,75.0
2025-11-08,19.39,10.89,57.9,177.0,44.0
2025-11-09,20.11,10.7,60.5,215.0,28.0
2025-11-10,19.92,9.52,57.6,234.0,57.0
2025-11-11,20.28,13.4,61.1,232.0,7.0
2025-11-12,20.26,12.31,59.0,218.0,24.0
2025-11-13,20.52,10.51,59.5,222.0,41.0
