Date,Room_Temp,Air_Quality,Humidity,Light_Intensity,Sound_Level
2025-01-05,22.24,10.77,58.1,278.0,83.0
2025-01-06,23.69,9.4,56.7,270.0,84.0
2025-01-07,22.91,11.87,54.0,289.0,44.0
2025-01-08,24.13,8.06,50.4,264.0,47.0
2025-01-09,23.54,10.49,54.3,227.0,57.0
2025-01-10,23.27,10.64,57.8,195.0,61.0
2025-01-11,23.03,8.9,56.6,232.0,66.0
2025-01-12,22.63,11.51,56.0,271.0,39.0
2025-01-13,23.75,11.36,58.4,241.0,71.0
2025-01-14,22.99,9.02,53.7,221.0,24.0
2025-01-15,25.04,9.69,53.9,218.0,53.0
2025-01-16,24.29,11.79,52.3,292.0,58.0
2025-01-17,22.95,10.03,53.9,256.0,79.0
2025-01-18,24.23,9.66,56.1,203.0,35.0
2025-01-19,23.92,8.98,52.4,206.0,46.0
2025-01-20,23.13,8.86,52.0,235.0,32.0
2025-01-21,23.23,10.82,50.4,222.0,40.0
2025-01-22,23.51,11.27,59.4,224.0,-12.0
2025-01-23,23.03,9.0,58.4,233.0,41.0
2025-01-24,22.52,10.23,50.9,317.0,50.0
2025-01-25,23.37,10.0,52.3,164.0,63.0
2025-01-26,22.97,9.57,59.6,291.0,99.0
2025-01-27,24.9,8.32,57.0,212.0,91.0
2025-01-28,23.93,9.29,52.1,305.0,69.0
2025-01-29,22.95,9.67,59.9,210.0,61.0
2025-01-30,25.17,9.3,58.3,220.0,73.0
2025-01-31,24.02,11.8,50.6,286.0,26.0
2025-02-01,23.21,11.77,55.6,245.0,18.0
2025-02-02,23.12,8.24,57.6,242.0,65.0
2025-02-03,22.54,11.23,50.2,235.0,82.0
2025-02-04,24.7,9.96,54.7,286.0,56.0
2025-02-05,23.78,10.41,52.6,262.0,64.0
2025-02-06,23.62,8.2,54.8,243.0,35.0
2025-02-07,23.0,8.71,51.1,319.0,63.0
2025-02-08,24.66,10.99,56.0,210.0,53.0
2025-02-09,24.23,8.52,55.6,265.0,45.0
2025-02-10,23.34,8.88,55.5,217.0,28.0
2025-02-11,22.75,9.33,55.6,242.0,73.0
2025-02-12,24.09,8.99,59.4,262.0,39.0
2025-02-13,23.79,10.08,52.0,282.0,44.0
2025-02-14,22.85,9.99,57.3,279.0,67.0
2025-02-15,24.6,9.74,54.9,189.0,51.0
2025-02-16,24.25,10.15,54.8,212.0,70.0
2025-02-17,23.72,10.69,57.6,179.0,89.0
2025-02-18,22.72,10.92,55.5,182.0,59.0
2025-02-19,24.39,10.14,59.1,231.0,99.0
2025-02-20,23.58,11.67,54.7,327.0,47.0
2025-02-21,23.23,8.75,52.8,273.0,61.0
2025-02-22,23.11,8.08,56.5,283.0,11.0
2025-02-23,23.32,8.8,58.4,210.0,54.0
2025-02-24,22.23,10.35,54.2,209.0,57.0
2025-02-25,24.25,9.73,50.5,248.0,31.0
2025-02-26,23.78,10.75,50.2,234.0,20.0
2025-02-27,23.46,11.61,55.7,232.0,-7.0
2025-02-28,23.27,9.92,56.6,235.0,53.0
2025-03-01,22.5,8.0,57.4,291.0,35.0
2025-03-02,24.77,8.88,58.9,275.0,67.0
2025-03-03,23.92,10.55,55.8,282.0,42.0
2025-03-04,22.9,8.26,53.9,305.0,33.0
2025-03-05,24.48,8.99,53.2,255.0,23.0
2025-03-06,23.65,10.14,56.7,271.0,35.0
2025-03-07,22.78,8.1,58.7,303.0,67.0
2025-03-08,24.41,9.08,50.6,203.0,36.0
2025-03-09,23.87,11.39,53.3,210.0,59.0
2025-03-10,23.13,11.23,57.0,232.0,52.0
2025-03-11,22.67,9.81,58.9,267.0,52.0
2025-03-12,24.26,9.26,59.2,284.0,96.0
2025-03-13,23.42,8.61,58.1,221.0,33.0
2025-03-14,23.19,9.0,50.8,167.0,59.0
2025-03-15,22.57,10.04,59.6,225.0,56.0
2025-03-16,24.22,8.54,52.5,224.0,92.0
2025-03-17,22.69,10.84,51.2,286.0,76.0
2025-03-18,23.83,10.19,50.7,188.0,47.0
2025-03-19,23.05,9.82,52.3,304.0,87.0
2025-03-20,22.92,8.89,55.0,226.0,68.0
2025-03-21,24.44,8.86,55.3,203.0,71.0
2025-03-22,23.03,11.67,50.1,214.0,81.0
2025-03-23,21.93,10.92,58.0,260.0,77.0
2025-03-24,24.11,10.34,57.9,245.0,33.0
2025-03-25,22.72,11.98,54.9,279.0,70.0
2025-03-26,23.34,9.92,56.2,311.0,63.0
2025-03-27,22.75,9.04,51.4,226.0,58.0
2025-03-28,24.31,11.79,53.0,254.0,53.0
2025-03-29,23.12,8.82,53.1,307.0,35.0
2025-03-30,21.57,9.65,53.7,167.0,67.0
2025-03-31,23.08,9.64,53.3,302.0,69.0
2025-04-01,22.72,11.43,57.6,190.0,72.0
2025-04-02,24.4,10.77,50.9,234.0,54.0
2025-04-03,23.68,9.23,56.1,275.0,50.0
2025-04-04,22.83,9.34,52.1,275.0,40.0
2025-04-05,24.19,9.98,53.2,269.0,43.0
2025-04-06,22.6,10.18,57.7,269.0,55.0
2025-04-07,24.01,8.81,57.4,233.0,66.0
2025-04-08,22.86,11.4,57.9,214.0,83.0
2025-04-09,23.29,10.41,54.8,310.0,48.0
2025-04-10,21.22,8.13,53.2,229.0,79.0
2025-04-11,22.35,9.69,53.5,284.0,56.0
2025-04-12,23.88,8.2,58.7,228.0,44.0
2025-04-13,22.39,11.16,56.8,304.0,111.0
2025-04-14,23.9,9.23,53.3,323.0,68.0
2025-04-15,22.04,9.43,57.0,309.0,68.0
2025-04-16,23.14,8.14,56.2,258.0,73.0
2025-04-17,21.42,8.58,59.6,220.0,57.0
2025-04-18,22.8,9.47,50.6,274.0,49.0
2025-04-19,22.56,11.45,50.1,249.0,64.0
2025-04-20,23.71,10.26,58.9,196.0,39.0
2025-04-21,22.6,8.65,56.1,264.0,32.0
2025-04-22,23.71,11.83,53.5,282.0,37.0
2025-04-23,22.48,11.83,56.4,320.0,30.0
2025-04-24,22.75,11.82,56.4,236.0,53.0
2025-04-25,23.28,10.63,54.6,208.0,60.0
2025-04-26,22.16,11.79,59.5,311.0,36.0
2025-04-27,23.06,10.17,57.2,326.0,71.0
2025-04-28,21.58,11.58,55.4,255.0,40.0
2025-04-29,22.21,11.2,52.7,271.0,-11.0
2025-04-30,22.78,11.5,55.0,262.0,54.0
2025-05-01,23.62,11.3,59.8,270.0,56.0
2025-05-02,23.18,8.08,50.4,335.0,58.0
2025-05-03,21.08,10.31,55.8,188.0,41.0
2025-05-04,21.27,11.02,52.1,173.0,39.0
2025-05-05,21.89,9.5,52.4,209.0,61.0
2025-05-06,22.32,10.14,56.1,252.0,40.0
2025-05-07,22.69,10.35,57.0,225.0,33.0
2025-05-08,23.23,10.66,55.1,298.0,80.0
2025-05-09,21.12,9.77,58.2,184.0,29.0
2025-05-10,21.33,10.65,55.3,213.0,65.0
2025-05-11,22.39,8.77,56.1,193.0,105.0
2025-05-12,22.1,10.26,53.5,224.0,43.0
2025-05-13,22.57,9.48,58.6,284.0,79.0
2025-05-14,22.57,9.09,54.0,268.0,55.0
2025-05-15,23.12,8.73,51.5,202.0,63.0
2025-05-16,20.16,10.64,58.0,206.0,70.0
2025-05-17,20.61,10.14,55.2,243.0,66.0
2025-05-18,21.02,10.15,59.9,250.0,32.0
2025-05-19,21.36,10.54,55.7,315.0,19.0
2025-05-20,21.7,10.66,59.6,235.0,47.0
2025-05-21,20.99,9.05,59.5,200.0,46.0
2025-05-22,21.21,11.37,55.4,277.0,63.0
2025-05-23,21.15,10.66,52.4,215.0,98.0
2025-05-24,20.89,9.92,57.2,233.0,53.0
2025-05-25,21.19,10.26,57.2,265.0,39.0
2025-05-26,20.78,11.12,55.6,221.0,25.0
2025-05-27,20.51,8.06,59.5,256.0,76.0
2025-05-28,19.99,8.9,53.8,182.0,39.0
2025-05-29,20.12,9.42,52.0,282.0,15.0
2025-05-30,20.5,11.56,58.9,245.0,56.0
2025-05-31,20.41,9.2,54.1,276.0,25.0
2025-06-01,20.96,10.57,50.4,271.0,85.0
2025-06-02,20.64,9.75,56.3,318.0,91.0
2025-06-03,20.57,11.09,59.8,240.0,54.0
2025-06-04,20.16,9.13,51.8,220.0,93.0
2025-06-05,20.39,8.67,54.8,253.0,49.0
2025-06-06,20.35,9.67,59.0,252.0,11.0
2025-06-07,20.25,9.0,55.3,243.0,106.0
2025-06-08,20.09,11.48,51.0,278.0,58.0
2025-06-09,19.62,10.21,55.8,257.0,91.0
2025-06-10,18.84,11.53,54.5,204.0,24.0
2025-06-11,20.29,11.35,53.1,273.0,57.0
2025-06-12,20.02,8.01,51.3,289.0,63.0
2025-06-13,19.51,8.81,58.5,221.0,74.0
2025-06-14,18.99,8.65,52.2,263.0,62.0
2025-06-15,20.9,9.23,52.1,288.0,69.0
2025-06-16,20.33,9.83,57.6,205.0,49.0
2025-06-17,19.87,11.3,57.5,275.0,44.0
2025-06-18,19.54,11.95,56.2,265.0,68.0
2025-06-19,19.21,11.41,50.1,289.0,49.0
2025-06-20,18.14,10.17,57.2,250.0,77.0
2025-06-21,19.86,8.67,54.5,276.0,38.0
2025-06-22,19.3,10.22,56.5,254.0,62.0
2025-06-23,18.67,11.04,57.7,298.0,29.0
2025-06-24,20.17,11.87,56.6,218.0,20.0
2025-06-25,18.49,11.72,55.0,255.0,54.0
2025-06-26,20.03,9.87,58.8,233.0,11.0
2025-06-27,19.43,9.88,54.1,164.0,67.0
2025-06-28,19.25,10.15,53.1,224.0,35.0
2025-06-29,18.81,10.64,53.8,272.0,112.0
2025-06-30,20.25,10.76,51.5,238.0,27.0
2025-07-01,19.34,11.7,58.7,212.0,30.0
2025-07-02,18.77,11.85,52.3,220.0,69.0
2025-07-03,20.91,9.57,55.3,292.0,34.0
2025-07-04,19.81,8.44,56.5,159.0,22.0
2025-07-05,18.7,10.91,54.7,258.0,55.0
2025-07-06,20.34,8.94,52.5,257.0,48.0
2025-07-07,19.5,10.66,51.7,313.0,45.0
2025-07-08,17.96,8.9,53.8,276.0,49.0
2025-07-09,19.83,8.89,50.6,196.0,62.0
2025-07-10,19.25,8.79,57.5,181.0,79.0
2025-07-11,18.42,11.5,56.9,292.0,70.0
2025-07-12,19.37,8.66,53.5,318.0,82.0
2025-07-13,18.2,9.24,51.1,244.0,26.0
2025-07-14,19.6,10.18,55.4,193.0,40.0
2025-07-15,18.93,8.08,60.0,254.0,59.0
2025-07-16,19.3,11.34,56.5,212.0,81.0
2025-07-17,18.66,8.9,56.0,339.0,67.0
2025-07-18,19.67,8.58,59.7,266.0,71.0
2025-07-19,18.34,10.24,54.3,225.0,33.0
2025-07-20,19.41,10.45,51.3,264.0,29.0
2025-07-21,19.12,10.66,51.7,326.0,89.0
2025-07-22,17.75,10.0,53.6,247.0,52.0
2025-07-23,18.6,10.32,50.6,271.0,55.0
2025-07-24,19.9,9.45,55.5,314.0,30.0
2025-07-25,18.7,9.95,54.7,257.0,77.0
2025-07-26,19.78,11.1,59.9,272.0,105.0
2025-07-27,19.09,11.6,52.3,239.0,42.0
2025-07-28,17.76,8.22,59.3,218.0,31.0
2025-07-29,19.52,8.56,55.4,181.0,40.0
2025-07-30,18.57,9.93,54.8,282.0,60.0
2025-07-31,19.29,10.35,51.8,244.0,52.0
2025-08-01,17.37,9.72,54.6,239.0,74.0
2025-08-02,18.15,10.79,58.8,245.0,79.0
2025-08-03,19.16,10.39,59.4,212.0,81.0
2025-08-04,18.07,9.38,57.2,275.0,34.0
2025-08-05,18.94,11.75,57.0,271.0,62.0
2025-08-06,19.64,9.61,57.5,280.0,17.0
2025-08-07,18.83,10.2,55.4,252.0,42.0
2025-08-08,20.57,8.93,57.6,257.0,29.0
2025-08-09,18.98,9.94,55.9,240.0,24.0
2025-08-10,20.07,8.61,59.6,294.0,40.0
2025-08-11,18.82,8.81,50.7,306.0,66.0
2025-08-12,19.17,11.23,50.4,237.0,69.0
2025-08-13,17.46,9.11,58.6,158.0,-22.0
2025-08-14,18.2,9.31,50.9,191.0,62.0
2025-08-15,19.68,11.03,55.5,298.0,61.0
2025-08-16,18.41,11.5,59.1,230.0,41.0
2025-08-17,18.92,8.35,54.3,243.0,107.0
2025-08-18,19.75,10.12,54.0,228.0,20.0
2025-08-19,18.74,9.32,56.3,270.0,37.0
2025-08-20,20.13,11.75,56.7,243.0,39.0
2025-08-21,18.72,10.09,56.3,268.0,23.0
2025-08-22,19.77,9.87,51.2,245.0,37.0
2025-08-23,18.77,10.67,55.7,241.0,44.0
2025-08-24,19.63,9.65,56.1,186.0,18.0
2025-08-25,18.56,9.75,50.1,222.0,30.0
2025-08-26,19.15,10.22,52.4,231.0,43.0
2025-08-27,17.44,11.79,56.8,303.0,44.0
2025-08-28,19.01,10.19,57.1,285.0,92.0
2025-08-29,17.71,10.79,54.2,232.0,46.0
2025-08-30,18.3,11.74,58.1,239.0,65.0
2025-08-31,19.61,11.66,59.6,209.0,98.0
2025-09-01,18.87,9.77,59.7,225.0,22.0
2025-09-02,19.67,10.35,50.2,233.0,68.0
2025-09-03,18.63,8.54,57.8,237.0,23.0
2025-09-04,20.16,10.31,59.7,246.0,66.0
2025-09-05,19.35,10.5,55.6,225.0,14.0
2025-09-06,17.98,9.16,50.6,217.0,43.0
2025-09-07,19.03,11.37,54.8,254.0,43.0
2025-09-08,18.21,10.68,52.0,204.0,15.0
2025-09-09,19.29,9.41,53.3,178.0,54.0
2025-09-10,19.06,10.29,57.5,221.0,69.0
2025-09-11,18.12,9.06,58.3,302.0,46.0
2025-09-12,19.39,9.84,54.3,212.0,61.0
2025-09-13,18.57,10.71,52.2,249.0,43.0
2025-09-14,19.67,8.36,59.7,196.0,59.0
2025-09-15,19.05,9.01,53.3,286.0,74.0
2025-09-16,18.12,9.63,55.0,287.0,20.0
2025-09-17,19.93,10.12,57.9,228.0,48.0
2025-09-18,18.94,10.43,50.4,151.0,35.0
2025-09-19,19.41,9.77,58.6,232.0,61.0
2025-09-20,18.43,9.49,58.7,233.0,77.0
2025-09-21,19.75,8.86,56.4,275.0,68.0
2025-09-22,18.73,9.9,53.6,245.0,26.0
2025-09-23,20.23,9.43,50.7,241.0,33.0
2025-09-24,19.87,10.27,54.4,197.0,44.0
2025-09-25,18.91,8.77,51.9,311.0,60.0
2025-09-26,20.42,8.88,52.0,235.0,58.0
2025-09-27,20.09,10.36,50.9,229.0,35.0
2025-09-28,19.27,11.41,55.1,237.0,37.0
2025-09-29,18.99,9.15,50.4,313.0,37.0
2025-09-30,20.15,10.07,50.6,295.0,64.0
2025-10-01,19.69,8.6,54.5,242.0,82.0
2025-10-02,19.22,10.71,56.2,229.0,88.0
2025-10-03,18.42,10.59,54.5,281.0,62.0
2025-10-04,20.92,10.4,52.3,281.0,39.0
2025-10-05,20.9,10.97,60.0,292.0,14.0
2025-10-06,20.53,8.66,58.8,297.0,-2.0
2025-10-07,19.61,9.83,55.4,164.0,66.0
2025-10-08,18.98,8.41,59.4,221.0,41.0
2025-10-09,20.89,9.34,53.5,251.0,52.0
2025-10-10,20.08,10.12,52.8,235.0,54.0
2025-10-11,18.86,10.63,57.9,185.0,48.0
2025-10-12,20.45,11.43,57.7,268.0,55.0
2025-10-13,19.77,9.67,58.6,266.0,56.0
2025-10-14,19.11,10.32,52.6,202.0,73.0
2025-10-15,18.79,8.3,58.8,269.0,30.0
2025-10-16,20.66,9.12,58.4,272.0,10.0
2025-10-17,21.17,10.57,56.5,194.0,70.0
2025-10-18,20.54,11.38,58.5,258.0,53.0
2025-10-19,19.64,10.48,53.3,222.0,31.0
2025-10-20,19.64,8.42,55.8,274.0,64.0
2025-10-21,19.87,8.04,51.9,258.0,36.0
2025-10-22,19.48,8.15,57.7,280.0,60.0
2025-10-23,19.17,11.94,51.5,279.0,90.0
2025-10-24,19.58,10.94,57.3,246.0,46.0
2025-10-25,18.72,8.37,53.9,193.0,53.0
2025-10-26,20.81,11.45,58.2,201.0,40.0
2025-10-27,20.93,10.93,55.8,293.0,47.0
2025-10-28,20.74,9.27,57.5,319.0,58.0
2025-10-29,20.17,11.04,56.2,250.0,72.0
2025-10-30,19.54,10.14,55.2,296.0,29.0
2025-10-31,20.13,8.76,50.2,299.0,49.0
2025-11-01,20.26,11.78,51.5,211.0,82.0
2025-11-02,20.73,10.08,51.8,220.0,31.0
2025-11-03,20.53,10.02,54.2,271.0,55.0
2025-11-04,20.02,8.9,59.3,285.0,39.0
2025-11-05,20.73,10.09,54.3,231.0,91.0
2025-11-06,20.5,8.29,51.4,322.0,31.0
2025-11-07,20.43,9.97,54.2,257.0,48.0
2025-11-08,21.13,8.65,57.7,250.0,88.0
2025-11-09,20.94,9.53,55.4,195.0,48.0
2025-11-10,21.62,11.87,55.2,319.0,22.0
2025-11-11,21.47,9.82,50.2,262.0,5.0
2025-11-12,21.39,8.0,54.7,246.0,8.0
2025-11-13,22.04,9.41,55.8,281.0,83.0
