Date,Room_Temp,Air_Quality,Humidity,Light_Intensity,Sound_Level
2025-02-13,22.2,8.38,50.0,284.0,40.0
2025-02-14,23.76,7.38,48.8,242.0,70.0
2025-02-15,23.39,8.34,48.8,284.0,27.0
2025-02-16,22.39,7.55,45.8,281.0,48.0
2025-02-17,23.8,9.86,46.0,255.0,35.0
2025-02-18,23.29,7.16,48.0,263.0,72.0
2025-02-19,22.43,7.05,45.3,263.0,104.0
2025-02-20,24.55,9.41,46.8,229.0,25.0
2025-02-21,23.58,8.79,48.4,306.0,22.0
2025-02-22,22.69,9.45,45.2,264.0,48.0
2025-02-23,24.24,7.44,46.5,278.0,20.0
2025-02-24,22.29,9.24,48.8,266.0,67.0
2025-02-25,24.34,8.86,48.0,253.0,58.0
2025-02-26,22.72,7.33,46.6,288.0,33.0
2025-02-27,25.21,8.95,45.8,248.0,44.0
2025-02-28,24.61,8.78,45.7,253.0,23.0
2025-03-01,23.44,7.77,49.4,307.0,56.0
2025-03-02,22.94,7.42,47.9,296.0,24.0
2025-03-03,24.32,8.64,45.4,263.0,20.0
2025-03-04,23.15,7.49,49.5,259.0,35.0
2025-03-05,21.58,9.44,48.3,261.0,25.0
2025-03-06,23.02,7.16,45.5,256.0,60.0
2025-03-07,22.24,9.77,48.4,271.0,69.0
2025-03-08,23.9,7.58,46.9,256.0,8.0
2025-03-09,23.73,7.03,45.3,260.0,46.0
2025-03-10,23.28,9.13,48.0,276.0,49.0
2025-03-11,22.69,8.14,48.1,312.0,26.0
2025-03-12,23.33,9.26,47.8,269.0,36.0
2025-03-13,22.79,8.78,47.7,288.0,53.0
2025-03-14,23.75,7.98,46.4,273.0,25.0
2025-03-15,23.09,7.36,48.2,272.0,55.0
2025-03-16,22.18,7.94,49.1,259.0,21.0
2025-03-17,23.76,8.09,49.6,272.0,21.0
2025-03-18,22.89,8.91,45.8,257.0,29.0
2025-03-19,23.87,9.11,45.4,314.0,57.0
2025-03-20,23.25,7.69,46.5,232.0,29.0
2025-03-21,22.66,7.83,48.9,291.0,67.0
2025-03-22,23.44,8.23,45.1,274.0,44.0
2025-03-23,22.03,7.65,46.8,271.0,38.0
2025-03-24,23.03,7.19,45.6,274.0,42.0
2025-03-25,21.73,8.24,48.4,274.0,71.0
2025-03-26,23.23,9.82,48.9,256.0,16.0
2025-03-27,22.4,8.12,48.9,262.0,53.0
2025-03-28,23.66,7.19,45.5,253.0,65.0
2025-03-29,22.22,9.2,47.2,252.0,50.0
2025-03-30,23.09,7.77,45.7,252.0,39.0
2025-03-31,21.76,9.31,49.1,311.0,-4.0
2025-04-01,23.23,8.9,45.1,293.0,81.0
2025-04-02,22.64,9.98,45.3,275.0,45.0
2025-04-03,24.17,9.62,45.7,254.0,83.0
2025-04-04,22.75,8.79,49.9,269.0,48.0
2025-04-05,23.29,7.47,49.1,286.0,45.0
2025-04-06,22.65,9.5,46.8,286.0,85.0
2025-04-07,23.39,7.87,46.1,284.0,39.0
2025-04-08,22.48,7.17,48.3,302.0,33.0
2025-04-09,22.79,7.85,46.0,261.0,28.0
2025-04-10,23.48,8.35,47.0,278.0,66.0
2025-04-11,22.33,7.2,45.6,297.0,52.0
2025-04-12,22.79,9.72,49.5,299.0,47.0
2025-04-13,23.42,8.79,47.3,276.0,67.0
2025-04-14,21.05,9.23,46.0,247.0,35.0
2025-04-15,22.15,8.37,49.8,267.0,45.0
2025-04-16,22.95,8.73,47.7,280.0,41.0
2025-04-17,23.57,7.42,46.5,303.0,44.0
2025-04-18,22.39,9.02,49.3,256.0,28.0
2025-04-19,23.16,7.92,46.7,274.0,60.0
2025-04-20,21.44,8.83,46.7,267.0,44.0
2025-04-21,21.32,7.98,49.2,280.0,31.0
2025-04-22,22.89,7.06,46.0,266.0,44.0
2025-04-23,23.28,8.56,46.1,296.0,50.0
2025-04-24,20.33,9.69,48.8,270.0,44.0
2025-04-25,20.75,7.04,45.9,282.0,12.0
2025-04-26,21.38,8.06,49.2,248.0,37.0
2025-04-27,22.54,9.75,46.5,264.0,39.0
2025-04-28,23.03,8.75,49.8,275.0,77.0
2025-04-29,20.96,8.42,48.7,275.0,51.0
2025-04-30,22.26,7.31,46.5,281.0,50.0
2025-05-01,22.58,7.18,47.9,260.0,37.0
2025-05-02,22.61,8.28,45.2,269.0,40.0
2025-05-03,22.65,7.58,48.4,261.0,41.0
2025-05-04,22.58,7.06,49.4,274.0,33.0
2025-05-05,22.79,8.96,45.6,305.0,51.0
2025-05-06,22.42,7.63,46.2,288.0,46.0
2025-05-07,22.29,8.97,47.4,280.0,74.0
2025-05-08,22.2,8.59,48.1,283.0,46.0
2025-05-09,22.68,7.48,46.5,328.0,45.0
2025-05-10,22.05,7.23,46.1,270.0,39.0
2025-05-11,21.43,9.96,46.2,319.0,49.0
2025-05-12,21.83,8.21,48.7,276.0,42.0
2025-05-13,21.77,8.16,49.5,286.0,29.0
2025-05-14,21.91,7.81,48.0,265.0,39.0
2025-05-15,20.92,9.99,47.8,271.0,46.0
2025-05-16,21.11,9.45,46.3,294.0,27.0
2025-05-17,20.95,7.47,46.0,284.0,14.0
2025-05-18,20.77,8.22,50.0,308.0,16.0
2025-05-19,20.52,7.29,48.0,261.0,71.0
2025-05-20,20.34,8.02,47.5,252.0,13.0
2025-05-21,19.77,7.06,49.1,230.0,33.0
2025-05-22,21.52,7.78,47.5,305.0,46.0
2025-05-23,21.17,7.63,45.4,283.0,60.0
2025-05-24,20.37,8.4,48.9,271.0,51.0
2025-05-25,19.89,9.85,46.4,245.0,39.0
2025-05-26,22.35,7.03,47.0,256.0,31.0
2025-05-27,22.13,7.21,49.5,257.0,10.0
2025-05-28,21.36,8.39,45.7,257.0,64.0
2025-05-29,20.65,8.95,47.8,287.0,9.0
2025-05-30,20.55,8.86,48.3,286.0,51.0
2025-05-31,20.24,8.83,48.4,284.0,64.0
2025-06-01,20.14,9.81,47.3,329.0,60.0
2025-06-02,19.84,8.53,48.4,265.0,51.0
2025-06-03,21.12,8.42,46.1,256.0,32.0
2025-06-04,19.88,9.67,48.0,275.0,38.0
2025-06-05,20.9,7.32,47.1,305.0,40.0
2025-06-06,21.14,7.82,47.7,285.0,30.0
2025-06-07,20.22,8.4,46.1,277.0,27.0
2025-06-08,20.0,8.07,49.9,305.0,20.0
2025-06-09,19.55,7.42,46.2,260.0,40.0
2025-06-10,20.94,8.0,48.9,280.0,77.0
2025-06-11,19.58,8.6,45.7,272.0,55.0
2025-06-12,20.44,7.75,45.9,280.0,53.0
2025-06-13,19.87,9.13,48.4,268.0,48.0
2025-06-14,21.02,8.62,48.6,252.0,37.0
2025-06-15,20.34,8.2,46.2,300.0,39.0
2025-06-16,19.56,8.83,49.9,289.0,1.0
2025-06-17,20.94,7.48,46.5,293.0,53.0
2025-06-18,19.94,9.67,48.0,267.0,16.0
2025-06-19,20.85,8.73,49.5,278.0,70.0
2025-06-20,19.39,9.04,47.6,250.0,54.0
2025-06-21,20.39,9.75,46.9,285.0,60.0
2025-06-22,19.71,9.75,45.8,294.0,51.0
2025-06-23,20.85,8.62,45.7,265.0,33.0
2025-06-24,20.18,7.79,49.2,263.0,42.0
2025-06-25,18.85,8.09,49.6,250.0,59.0
2025-06-26,19.99,8.47,49.3,278.0,35.0
2025-06-27,21.03,9.17,46.2,304.0,44.0
2025-06-28,19.24,7.36,48.2,258.0,35.0
2025-06-29,21.0,9.26,46.4,277.0,23.0
2025-06-30,18.72,8.65,45.3,273.0,32.0
2025-07-01,19.75,9.57,47.4,262.0,36.0
2025-07-02,20.61,8.85,48.0,269.0,55.0
2025-07-03,19.37,8.21,49.0,282.0,72.0
2025-07-04,19.89,9.82,45.8,270.0,56.0
2025-07-05,20.51,7.5,46.2,277.0,53.0
2025-07-06,18.78,8.5,49.0,240.0,65.0
2025-07-07,19.31,8.25,49.5,288.0,38.0
2025-07-08,19.98,9.99,47.1,302.0,37.0
2025-07-09,21.0,8.24,46.0,286.0,5.0
2025-07-10,19.46,9.11,46.3,248.0,53.0
2025-07-11,19.61,8.29,49.8,282.0,69.0
2025-07-12,20.73,9.41,47.0,295.0,32.0
2025-07-13,19.29,9.09,45.8,280.0,20.0
2025-07-14,19.79,7.07,49.3,294.0,47.0
2025-07-15,20.34,7.38,46.4,276.0,8.0
2025-07-16,19.11,8.57,47.3,265.0,49.0
2025-07-17,20.09,9.52,47.5,293.0,33.0
2025-07-18,18.81,9.73,46.1,275.0,81.0
2025-07-19,19.3,7.73,47.3,278.0,40.0
2025-07-20,20.08,8.99,48.1,289.0,21.0
2025-07-21,18.58,9.74,45.4,312.0,43.0
2025-07-22,19.58,8.69,48.0,299.0,54.0
2025-07-23,20.05,9.72,46.8,255.0,53.0
2025-07-24,17.87,8.58,46.3,249.0,63.0
2025-07-25,18.53,9.61,47.0,305.0,51.0
2025-07-26,19.4,7.49,47.2,295.0,32.0
2025-07-27,20.14,7.48,47.7,276.0,51.0
2025-07-28,17.89,8.18,46.7,276.0,47.0
2025-07-29,19.76,8.84,46.4,286.0,21.0
2025-07-30,20.62,8.93,46.5,273.0,27.0
2025-07-31,19.23,7.01,49.3,252.0,72.0
2025-08-01,20.05,9.55,46.2,311.0,42.0
2025-08-02,18.44,8.47,46.2,256.0,40.0
2025-08-03,19.78,9.79,47.1,258.0,35.0
2025-08-04,20.21,9.99,47.9,275.0,52.0
2025-08-05,18.5,8.13,47.8,287.0,44.0
2025-08-06,20.12,8.2,48.8,270.0,63.0
2025-08-07,18.62,8.22,49.2,264.0,76.0
2025-08-08,18.77,7.17,47.8,266.0,40.0
2025-08-09,19.44,7.35,46.6,237.0,62.0
2025-08-10,19.37,9.18,48.0,308.0,34.0
2025-08-11,20.46,8.68,49.3,245.0,56.0
2025-08-12,18.49,8.03,49.1,274.0,29.0
2025-08-13,19.51,9.21,47.6,271.0,44.0
2025-08-14,19.72,9.56,47.5,285.0,43.0
2025-08-15,20.57,9.96,45.4,293.0,27.0
2025-08-16,18.73,9.74,48.7,280.0,39.0
2025-08-17,19.5,8.65,48.6,256.0,52.0
2025-08-18,19.07,7.91,48.6,268.0,14.0
2025-08-19,19.06,7.47,48.6,252.0,19.0
2025-08-20,18.96,7.29,46.1,290.0,41.0
2025-08-21,18.84,8.79,45.1,257.0,1.0
2025-08-22,19.54,7.69,46.2,262.0,13.0
2025-08-23,19.29,7.36,46.1,211.0,52.0
2025-08-24,19.08,8.19,49.0,287.0,39.0
2025-08-25,19.16,7.69,46.9,279.0,47.0
2025-08-26,19.74,9.22,47.4,299.0,75.0
2025-08-27,21.17,7.97,47.5,326.0,26.0
2025-08-28,18.94,9.67,45.7,291.0,65.0
2025-08-29,19.76,8.66,49.0,291.0,47.0
2025-08-30,20.04,8.05,46.6,270.0,29.0
2025-08-31,18.75,9.77,47.1,278.0,63.0
2025-09-01,19.94,8.27,48.4,260.0,65.0
2025-09-02,20.53,9.68,47.2,307.0,69.0
2025-09-03,18.75,9.83,49.7,272.0,52.0
2025-09-04,19.38,9.04,47.5,306.0,49.0
2025-09-05,20.19,9.67,46.1,281.0,61.0
2025-09-06,18.31,7.3,48.2,278.0,-4.0
2025-09-07,18.78,7.34,45.9,302.0,42.0
2025-09-08,19.18,9.61,47.9,311.0,8.0
2025-09-09,19.86,8.19,48.7,291.0,38.0
2025-09-10,20.6,7.8,47.2,279.0,53.0
2025-09-11,19.16,7.49,46.7,306.0,30.0
2025-09-12,18.91,9.39,46.2,261.0,33.0
2025-09-13,19.87,9.32,48.1,248.0,71.0
2025-09-14,20.84,8.53,49.3,324.0,32.0
2025-09-15,19.05,8.28,45.8,310.0,82.0
2025-09-16,20.12,9.93,48.6,247.0,90.0
2025-09-17,19.08,9.35,48.4,268.0,18.0
2025-09-18,20.6,8.96,45.5,284.0,43.0
2025-09-19,19.48,9.27,45.2,261.0,7.0
2025-09-20,19.77,9.9,49.3,258.0,69.0
2025-09-21,19.86,8.93,49.9,262.0,19.0
2025-09-22,21.48,8.74,48.6,308.0,27.0
2025-09-23,20.33,7.51,48.6,269.0,23.0
2025-09-24,19.02,9.52,49.8,294.0,58.0
2025-09-25,20.19,9.62,46.6,256.0,21.0
2025-09-26,19.09,7.8,48.5,283.0,49.0
2025-09-27,19.68,7.39,45.3,307.0,70.0
2025-09-28,21.41,8.75,49.4,298.0,21.0
2025-09-29,20.56,7.4,47.6,289.0,32.0
2025-09-30,19.73,8.53,48.0,274.0,46.0
2025-10-01,20.65,9.27,46.4,286.0,59.0
2025-10-02,19.27,8.27,49.6,277.0,16.0
2025-10-03,21.05,8.24,45.7,258.0,88.0
2025-10-04,19.4,8.59,45.1,244.0,35.0
2025-10-05,20.39,8.52,47.4,275.0,34.0
2025-10-06,19.17,9.94,49.6,296.0,28.0
2025-10-07,20.61,9.45,49.3,253.0,48.0
2025-10-08,19.66,9.08,45.0,293.0,31.0
2025-10-09,20.75,7.63,49.2,257.0,39.0
2025-10-10,19.88,7.58,45.8,316.0,37.0
2025-10-11,21.07,8.65,45.3,238.0,76.0
2025-10-12,21.12,8.07,48.1,259.0,47.0
2025-10-13,19.82,7.93,49.1,274.0,47.0
2025-10-14,21.45,9.75,45.5,300.0,69.0
2025-10-15,19.93,8.15,49.0,295.0,33.0
2025-10-16,21.28,9.01,49.6,258.0,64.0
2025-10-17,20.69,7.1,46.0,281.0,25.0
2025-10-18,19.48,9.19,46.5,305.0,54.0
2025-10-19,20.79,8.42,47.6,277.0,37.0
2025-10-20,20.29,8.86,47.9,291.0,73.0
2025-10-21,20.58,7.61,47.5,317.0,63.0
2025-10-22,20.03,7.19,46.6,248.0,53.0
2025-10-23,20.76,9.92,47.3,308.0,-0.0
2025-10-24,20.2,7.11,49.0,288.0,61.0
2025-10-25,19.52,9.17,49.1,274.0,35.0
2025-10-26,21.0,7.98,47.8,218.0,40.0
2025-10-27,20.58,8.52,46.5,264.0,55.0
2025-10-28,19.46,9.58,49.2,278.0,54.0
2025-10-29,21.52,7.3,46.4,290.0,50.0
2025-10-30,21.12,8.46,49.7,287.0,55.0
2025-10-31,20.77,9.59,45.8,243.0,56.0
2025-11-01,20.59,7.53,47.2,266.0,29.0
2025-11-02,20.35,8.63,45.1,305.0,57.0
2025-11-03,20.09,8.79,46.7,298.0,11.0
2025-11-04,19.67,7.86,46.2,318.0,28.0
2025-11-05,21.61,7.59,47.2,248.0,59.0
2025-11-06,21.31,7.7,47.8,275.0,47.0
2025-11-07,20.91,7.83,48.9,263.0,40.0
2025-11-08,20.75,7.61,46.2,288.0,-10.0
2025-11-09,20.83,7.97,49.2,284.0,55.0
2025-11-10,20.12,7.97,46.9,279.0,59.0
2025-11-11,20.43,8.12,45.8,276.0,50.0
2025-11-12,20.41,8.59,48.5,294.0,41.0
2025-11-13,20.45,8.93,49.7,270.0,34.0
